golden_tweet_id,golden_text,golden_intent,rank,similarity,historical_customer_text,historical_brand_reply
114363,"@AmazonHelp Already rang them, got nothing, the hatchlings are now dead so what's the point? Anyone in #doncasterisgreat could have pointed them in the right direction but your drivers don't care about animal welfare just the money. 😡 https://t.co/qFZPuF2SJw",non_action_or_context,1,0.22670478538780559,@AmazonHelp what is the point in having delivery instructions if your drivers ignores them?,"@207240 Sorry to hear this. Without sharing personal/account info, can you please advise what happened ? ^TD"
114363,"@AmazonHelp Already rang them, got nothing, the hatchlings are now dead so what's the point? Anyone in #doncasterisgreat could have pointed them in the right direction but your drivers don't care about animal welfare just the money. 😡 https://t.co/qFZPuF2SJw",non_action_or_context,2,0.21244296146697766,"@AmazonHelp I don't care about what you think about it, I care about the whereabouts of my order",@206573 Did you drop in your details through the secure link above? ^NS
114363,"@AmazonHelp Already rang them, got nothing, the hatchlings are now dead so what's the point? Anyone in #doncasterisgreat could have pointed them in the right direction but your drivers don't care about animal welfare just the money. 😡 https://t.co/qFZPuF2SJw",non_action_or_context,3,0.19821431087638497,@AmazonHelp what is the point in stating a safe place when delivery drivers don’t use it??,"@407056 I'm so sorry for the delivery trouble, Sammie! Please contact us by phone or chat and we'll be happy to help investigate further: https://t.co/JzP7hlA23B. We want to help! ^SD"
600310,@AmazonHelp Schönen ersten Advent noch! Vielen Dank für die fixe Antwort!,non_action_or_context,1,0.6741568534282826,@AmazonHelp Okay vielen Dank für die Antwort,@742146 Gerne!
600310,@AmazonHelp Schönen ersten Advent noch! Vielen Dank für die fixe Antwort!,non_action_or_context,2,0.6314244458419233,@AmazonHelp Ok vielen Dank für die Info. Schönen Freitag wünsche ich ✌️,@175578 Immer wieder gerne. Starte du auch gut ins Wochenende! ^DW
600310,@AmazonHelp Schönen ersten Advent noch! Vielen Dank für die fixe Antwort!,non_action_or_context,3,0.6129272061511453,@AmazonHelp Vielen Dank für die schnelle Antwort 👏,@404084 Gerne! :-) ^MF
277083,@AmazonHelp Don't try to fool me. This is second time for same products. Will take up this with your CEO Mr Amit Agarwal shortly,non_action_or_context,1,0.2925321753487069,@AmazonHelp Don’t try to fool every customer with the same reply @115851 this is sheer cheating @115850,@452009 Please stay tuned for the next sale to purchase your product. I'll be sure to pass on your feedback internally.(2/2)^AU
277083,@AmazonHelp Don't try to fool me. This is second time for same products. Will take up this with your CEO Mr Amit Agarwal shortly,non_action_or_context,2,0.2925321753487069,@AmazonHelp Don’t try to fool every customer with the same reply @115851 this is sheer cheating @115850,@452009 The limited stock of products would be claimed at a faster rate when it is a lightening deal. (1/2)^AU
277083,@AmazonHelp Don't try to fool me. This is second time for same products. Will take up this with your CEO Mr Amit Agarwal shortly,non_action_or_context,3,0.2554152729664522,@115850  An open letter to Mr. Jeff Bezos and Mr. Amit Agarwal. Look into this matter P1-P4. https://t.co/S4AQ6ET86R,@421902 : https://t.co/beaaDm0muc and I'll contact you at the earliest. (2/2) ^SS
596766,"@AmazonHelp I have just sent an email, how long will it take to be replied to?",non_action_or_context,1,0.45445005053188403,@AmazonHelp Just sent an email.,@487194 Thanks for keeping us in the loop. Let us know if you need anymore help. ^JP
596766,"@AmazonHelp I have just sent an email, how long will it take to be replied to?",non_action_or_context,2,0.4442587474219175,@AmazonHelp Received a misprinted book today. How long will it take to get a replacement?,@728151 Oh no! I'm sorry to hear the book you received was misprinted. Please check here to see the available options so we can get this taken care of for you: https://t.co/AgAO628jzg Thanks! ^SW
596766,"@AmazonHelp I have just sent an email, how long will it take to be replied to?",non_action_or_context,3,0.4409665003297304,@AmazonHelp How long will it take to initiate the refund process?,"@756427 Usually it will take 3-5 business days for the refund to be reflected in your bank account, but as your issue is still not resolved, please share the details in the link provided to you above and we'll look into this for you. ^SU"
990370,"@AmazonHelp Nein hatte ich noch nicht. Kann mir aber nur schwer vorstellen, dass es sich um einen Bug handelt. Ist eher schwach programmiert.",non_action_or_context,1,0.3080892053066679,@AmazonHelp NEIN! 👎🏻,@194202 Melde dich mal direkt bei uns im Amazon.de Social Media Team: https://t.co/br7bhrlJn8 ^SK
990370,"@AmazonHelp Nein hatte ich noch nicht. Kann mir aber nur schwer vorstellen, dass es sich um einen Bug handelt. Ist eher schwach programmiert.",non_action_or_context,2,0.30670967889659506,@AmazonHelp Nein ist es nicht,"@226257 Hey, wir wollten kurz mal nachfragen, ob dir die Kollegen vom Kundenservice helfen konnten? ^MS"
990370,"@AmazonHelp Nein hatte ich noch nicht. Kann mir aber nur schwer vorstellen, dass es sich um einen Bug handelt. Ist eher schwach programmiert.",non_action_or_context,3,0.30670967889659506,@AmazonHelp Nein ist es nicht,"@226257 Melde dich mal im Kundenservice. Die Kollegen finden heraus, was da nicht stimmt: https://t.co/5RHhEVutwe Viele Grüße ^UK"
1490345,@AmazonHelp Turns out they lied about delivery time. They just dropped it off at 10:25pm. Thanks tho,delivery_issue,1,0.30096963150765826,@AmazonHelp Iv dropped it off already ? https://t.co/5qc8a6wWr5,"@333175 We'd like to look into this with you! When you can, please contact us by phone or chat here: https://t.co/JzP7hlA23B ^AB"
1490345,@AmazonHelp Turns out they lied about delivery time. They just dropped it off at 10:25pm. Thanks tho,delivery_issue,2,0.2760203220498137,@AmazonHelp Turns out it was @115817! I’ll try them. Thanks.,@402582 Please keep us posted! Let us know if you need further assistance. ^MJ
1490345,@AmazonHelp Turns out they lied about delivery time. They just dropped it off at 10:25pm. Thanks tho,delivery_issue,3,0.27131582594409415,Aways a crapshoot w/ @115821 if #amzl_us will actually deliver . The odds are never in my favor.  Today they lied about a delivery (again).,@378603 Sorry you haven't received your order. Send details about this order here so we can investigate: https://t.co/vBXR5qNYgn ^CL
1387781,"@AmazonHelp Yes, thanks. Hopefully it is getting resolved as we speak",non_action_or_context,1,0.36795203391152365,@AmazonHelp Yes. Thanks.!🙋,@752197 You're welcome! 🙂 ^BS
1387781,"@AmazonHelp Yes, thanks. Hopefully it is getting resolved as we speak",non_action_or_context,2,0.3396640093952624,"@AmazonHelp Yes, yes it is","@479297 Hey, sorry about the delay. What info can you see on the tracking here: https://t.co/aaDyEz1VgE ^RS"
1387781,"@AmazonHelp Yes, thanks. Hopefully it is getting resolved as we speak",non_action_or_context,3,0.3318576733643912,"@AmazonHelp Thanks, hopefully it get fixed in next update...",@350788 We'll surely review it and make the necessary changes. ^AP
369270,@AmazonHelp I received a defective item before my Prime subscription expired. Have to return it. Can I reorder &amp; get 2 day ship again to replace item?,return_replacement,1,0.4050430531261788,"@AmazonHelp ordered a defective item using Prime 2 day ship &amp; it’s now expired but I returned the item, can I get 2 day ship on same item?","@198364 I'm sorry, I'm not sure I understand. Most items shipped by Amazon qualify for Two-Day shipping. Is this what you mean? ^MJ"
369270,@AmazonHelp I received a defective item before my Prime subscription expired. Have to return it. Can I reorder &amp; get 2 day ship again to replace item?,return_replacement,2,0.21874236884593393,@115830 why do i have to pay to return an item when i cancelled the item before it was despatched?,"@235313 To clarify, was this item sold and fulfilled by Amazon or by a third-party seller? You can locate this information here: https://t.co/aaDyEz1VgE ^WM"
369270,@AmazonHelp I received a defective item before my Prime subscription expired. Have to return it. Can I reorder &amp; get 2 day ship again to replace item?,return_replacement,3,0.209236990096872,"@AmazonHelp Order no# 408-1507459-3023556,received defective item# no refund initiated#one week gone# making Indian fool#","@379497 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^AK 3/3"
787915,@AmazonHelp 12 hours ??? @115821 @117795 @118919 https://t.co/e5arQ4QJ2n,non_action_or_context,1,0.5472710338508388,@118919 https://t.co/DHxCt9gYXl,"@182213 Sorry to know there are no updates with the delivery of your order, we certainly did not expect this to happen. 1/3 ^PS"
787915,@AmazonHelp 12 hours ??? @115821 @117795 @118919 https://t.co/e5arQ4QJ2n,non_action_or_context,2,0.5472710338508388,@118919  https://t.co/EgxgaJXB2W,@375439 We're sorry to know your product doesn't meet the expectations. Please find more options on return/replacement (1/2)
787915,@AmazonHelp 12 hours ??? @115821 @117795 @118919 https://t.co/e5arQ4QJ2n,non_action_or_context,3,0.5472710338508388,@118919 https://t.co/z5ltPxIa45,@357326 We'd like to have a look into this. Kindly report it here: https://t.co/2t6DQoUmNZ and our team will revert shortly. ^AB
13144,@AmazonHelp Sorry to have to say this. But you all are idiots. Once more email completely ignoring my query and giving template reply,non_action_or_context,1,0.3327438005365261,@AmazonHelp I am sorry to say this but you and @12339 can both go and fcuk yourselves. This is for the nth time.,@325595 Sorry for the experience you had. We'd like to help you. Please report this to our support team so that we can assist you. ^NK
13144,@AmazonHelp Sorry to have to say this. But you all are idiots. Once more email completely ignoring my query and giving template reply,non_action_or_context,2,0.3314073190935672,@AmazonHelp Sorry to say this but your 'electronic items' replacement policy is annoying.,@274936 Electronic items have a return window of 10 days. Has the same crossed for this item? ^CB
13144,@AmazonHelp Sorry to have to say this. But you all are idiots. Once more email completely ignoring my query and giving template reply,non_action_or_context,3,0.25494041881860463,@AmazonHelp asm mentioned before. You all are just idiots.,@118701 Thanks for replying. We'll get in touch with you soon. Appreciate your understanding. ^AK
280675,@AmazonHelp I am not able to login,account_login,1,0.6576016380877162,@AmazonHelp I am not able to do it.,@183038 Allow our support team to look into it. Kindly connect with us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^MO
280675,@AmazonHelp I am not able to login,account_login,2,0.5852562882874377,@AmazonHelp Not able to login on this url showing accoint blocked,@146700 Apologies! Kindly connect with our support team here:https://t.co/vlvfJr4nN9 and we'll look into it. ^PB
280675,@AmazonHelp I am not able to login,account_login,3,0.5757403241821707,@AmazonHelp I am not able to open this link.,@281482 Kindly try providing your details using this link: https://t.co/q5k7MFmH7Q ^SH
2790631,@AmazonHelp I got the information. Thanks ...,non_action_or_context,1,0.5636299307482113,@AmazonHelp Thanks for the information,@719118 You're most welcome. Do keep us posted for any further concerns; we'll be glad to help. ^VN
2790631,@AmazonHelp I got the information. Thanks ...,non_action_or_context,2,0.4630098970673304,@AmazonHelp OK thanks for the information.,"@181708 You are welcome, keep us posted if the issue persists. ^MJ"
2790631,@AmazonHelp I got the information. Thanks ...,non_action_or_context,3,0.43534887883771967,@AmazonHelp I have sent the information.,@339322 We have received your details. We are working on it and will get back to you with an update at the earliest. ^HR
2176351,"@AmazonHelp If your company policy hurting customer sentiments and spoiling time and occassions, should this type of policy will continue or discontinue",non_action_or_context,1,0.307608100222129,@AmazonHelp Your target completed Return policy expired how much time required now closed this issue . disappointed @115851 this type of service,@207926 I'm sorry it is taking longer than expected. Kindly reply to the email received from us and we shall get back to you on this. ^SH
2176351,"@AmazonHelp If your company policy hurting customer sentiments and spoiling time and occassions, should this type of policy will continue or discontinue",non_action_or_context,2,0.2853210200177655,@AmazonHelp is it company policy for your organisation to debit customer's accounts without prior notice?,@381484 Apologies Brant - How much is the charge in question? Is there a note next to the charge on your statement? ^TP
2176351,"@AmazonHelp If your company policy hurting customer sentiments and spoiling time and occassions, should this type of policy will continue or discontinue",non_action_or_context,3,0.28293694626744187,@AmazonHelp I want to know why you make fool and stupid to costmer is it your company policy or you guys like it..,"@626229 That is quite a remark, Mukesh. Please let us know what went wrong and we will help you accordingly. ^KS"
1110779,"@AmazonHelp いつも30分くらいで来てたのでなんでかなーっと思ってたところでした！
ご丁寧にありがとうございます！🙏",non_action_or_context,1,1.0,@AmazonHelp ご事情承知しました。ご丁寧にありがとうございます。,"@505004 当サイトの仕様により、お手数をおかけするかたちとなり申し訳ございません。
お客様のお声は社内に共有させていただきます。これからもお気づきの点などございましたらご遠慮なくお知らせください。MH"
1110779,"@AmazonHelp いつも30分くらいで来てたのでなんでかなーっと思ってたところでした！
ご丁寧にありがとうございます！🙏",non_action_or_context,2,1.0,"@AmazonHelp これはこれは、ご丁寧にありがとうございます！
過去作品も多く、自分自身も楽しく使っています(  ＾∀＾)
これからも宜しくお願いします！","@819383 懐かしい作品を存分に楽しんでくださいね( *• ̀ω•́ )b✨
こちらこそ、今後ともよろしくお願いいたします！ YM"
1110779,"@AmazonHelp いつも30分くらいで来てたのでなんでかなーっと思ってたところでした！
ご丁寧にありがとうございます！🙏",non_action_or_context,3,1.0,"@AmazonHelp そうだったのですか！

あ、購入プラットフォームがApple純正のものは手数料が高いからでしたっけね

ご丁寧にありがとうございます😊","@669519 お手数おかけしますが、よろしくお願いします。
今後ともどうぞご贔屓に。。。。(‘v`◎)TY"
500676,@AmazonHelp Just sent a chat noting my experience &amp; I was able to get on the phone w someone to remove the charge but I am all but certain I'm ending my account. I've just had too many security issues and now that there's been an actually charge I just don't trust @115821 w my financial info,payment_issue,1,0.28183249502508567,@AmazonHelp Just a charge,@715830 What Amazon website is your account on? https://t.co/4QMruY51pq .co.uk? ^JJ
500676,@AmazonHelp Just sent a chat noting my experience &amp; I was able to get on the phone w someone to remove the charge but I am all but certain I'm ending my account. I've just had too many security issues and now that there's been an actually charge I just don't trust @115821 w my financial info,payment_issue,2,0.20317052893739973,@AmazonHelp @AmazonHelp. Just sent. Thanks.,@440829 Thank you for your patience with this matter. We will reach out to you as soon as possible. ^CR
500676,@AmazonHelp Just sent a chat noting my experience &amp; I was able to get on the phone w someone to remove the charge but I am all but certain I'm ending my account. I've just had too many security issues and now that there's been an actually charge I just don't trust @115821 w my financial info,payment_issue,3,0.19988520908413185,@AmazonHelp Just sent it,@440328 Thank you. I can confirm we've received your information and will follow up shortly. ^AM
1714262,@AmazonHelp this is hilarious it's just straight up a bot now,non_action_or_context,1,0.3536632633307036,@115821 straight up threw my package https://t.co/oZwv8u8bW1,@818383 I'm so sorry for the trouble with your delivery! We'd like to take a look into this. Please reach out with your details here: https://t.co/m4F1zBRmCq. ^DG
1714262,@AmazonHelp this is hilarious it's just straight up a bot now,non_action_or_context,2,0.31799955557639203,"So @AmazonHelp, are you straight up lying to me now? https://t.co/4blujbMC5z","@811520 Thanks for reaching out to us, Richard. We're unable to access your orders or account via Twitter. Please contact us here for further assistance: https://t.co/JzP7hlA23B ^RB"
1714262,@AmazonHelp this is hilarious it's just straight up a bot now,non_action_or_context,3,0.3131659313457112,@115821 straight up just refunded me the wrong item. I just give up.,@282886 I am very sorry about the troubles with your refund! Let's take a look!  Which Amazon site do you order from? ^FR
1103611,"@AmazonHelp well not like the original one was delivered at all, prime or not",delivery_issue,1,0.27643805486087974,@AmazonHelp Links not like,"@190898 We can't directly access your Amazon account . When you share your details over the secure link, can we view it. ^CB"
1103611,"@AmazonHelp well not like the original one was delivered at all, prime or not",delivery_issue,2,0.2561328774689328,@AmazonHelp Well I'm not sure If it's a Russian copy or not. The install says it's normal but the notifications habe Cyrillic,@445209 Was this item shipped and sold by Amazon or a Third-Party seller? ^DO
1103611,"@AmazonHelp well not like the original one was delivered at all, prime or not",delivery_issue,3,0.2553309213171479,"@AmazonHelp Well, waiting..","@525270 Could you confirm if you've received the email with the reason for cancellation? If not, please keep us posted. ^SK"
2600217,"@AmazonHelp Vendido por Amazon.
Star Wars: Battlefront II - Edición estándar para PS4.
Salía hoy a la venta.
Si me avisáis antes, lo hubiese comprado en cualquier otro sitio. ☹️",delivery_issue,1,0.3632986580572203,@AmazonHelp Vendido por Amazon,"@738153 Vale, te recomiendo entonces contactar con nuestro Soporte al cliente para brindarte más información sobre tu pedido: https://t.co/OjvUxwnzPe ^DQ"
2600217,"@AmazonHelp Vendido por Amazon.
Star Wars: Battlefront II - Edición estándar para PS4.
Salía hoy a la venta.
Si me avisáis antes, lo hubiese comprado en cualquier otro sitio. ☹️",delivery_issue,2,0.3632986580572203,@AmazonHelp Vendido por Amazon.,"@788663 Gracias por la información Miguel. En este caso te aconsejo contactar directamente con Soporte al Cliente para que puedan verificar tu pedido. 
Puedes hacerlo por el enlace: https://t.co/OjvUxwnzPe
Un saludo, 
^DB"
2600217,"@AmazonHelp Vendido por Amazon.
Star Wars: Battlefront II - Edición estándar para PS4.
Salía hoy a la venta.
Si me avisáis antes, lo hubiese comprado en cualquier otro sitio. ☹️",delivery_issue,3,0.3632986580572203,@AmazonHelp Vendido por Amazon.,"@694845 Consuelo, por favor entra en contacto con Soporte al Cliente para que puedan brindarte asistencia: https://t.co/OjvUxwnzPe. ^DA"
2514693,@AmazonHelp Parcels are being left on pavements or with bogus neighbours. Asking about carrier options and basically told nothing you can do,delivery_issue,1,0.26871304741756774,@AmazonHelp So there is nothing you can do about it?,"@720088 Hi Maxine, Pokemon Ultra Sun and Ultra Moon are not eligible for Release Day Delivery, I'm afraid. You can find out more about Release Day Delivery at the following page: https://t.co/2MmHK6QCOJ. ^PJ"
2514693,@AmazonHelp Parcels are being left on pavements or with bogus neighbours. Asking about carrier options and basically told nothing you can do,delivery_issue,2,0.24911633051325524,@AmazonHelp Items not turning up or being left in inappropriate places. Parcels being left with neighbours but no card left to tell me where,@165787 I'm sorry we've missed the mark! That's not what we like to hear! Has it been a specific carrier the issues originate with? ^TK
2514693,@AmazonHelp Parcels are being left on pavements or with bogus neighbours. Asking about carrier options and basically told nothing you can do,delivery_issue,3,0.2323642390891279,@AmazonHelp Promised email with new codes and now being told there’s nothing you can do other than a refund.,@255992 Sorry to hear that. Can I ask what reason you were advised that we are unable to provide new codes?^TI
473363,"@AmazonHelp Jop, sollte Gestern kommen... Ihr könnt nicht mit Prime und einer Lieferung binnen 3 Tagen für ein Produkt werben, wenn Ihr oder eurer Partner es nicht Liefern kann... Ich finde das Unfair gegenüber des Kunden, der auch am Wochenende in einen Laden gehen kann. https://t.co/eq0OyGdeSc",delivery_issue,1,0.285901416567251,"Warum bestellt man JANUAR vor, wenn es nicht pünktlich kommen soll?! (mit Prime) Wenn sich das nicht ändert, geh ich in nen Laden @116316 https://t.co/pnHfF5ivpk","@385946 Bitte lass doch meine Kollegen schauen, was da passiert ist. Du erreichst sie gleich hier: https://t.co/va1VRoK7GS Gruß ^DW"
473363,"@AmazonHelp Jop, sollte Gestern kommen... Ihr könnt nicht mit Prime und einer Lieferung binnen 3 Tagen für ein Produkt werben, wenn Ihr oder eurer Partner es nicht Liefern kann... Ich finde das Unfair gegenüber des Kunden, der auch am Wochenende in einen Laden gehen kann. https://t.co/eq0OyGdeSc",delivery_issue,2,0.273445269204832,@116316 Wehe das kommt in den nächsten 3 Tagen nicht an dann verliert ihr einen Kunden https://t.co/Kb8oyVRadJ,"@419297 Melde dich gerne mal bei uns im Kundenservice, sollte der Artikel heute nicht mehr versendet werden: https://t.co/ohyvGrpvrY ^MI"
473363,"@AmazonHelp Jop, sollte Gestern kommen... Ihr könnt nicht mit Prime und einer Lieferung binnen 3 Tagen für ein Produkt werben, wenn Ihr oder eurer Partner es nicht Liefern kann... Ich finde das Unfair gegenüber des Kunden, der auch am Wochenende in einen Laden gehen kann. https://t.co/eq0OyGdeSc",delivery_issue,3,0.26105139046708226,"@AmazonHelp Habe ich gemacht. Ich finde es unerhört, dass man erst die Lieferung Samstags anzeigt, da nicht kommt und dann Sonntags gestört wird. Ich hoffe Ihr könnt das mit @122924 klären.","@294767 Wenn du unseren Kundenservice informiert hast, werden die Kollegen es entsprechend weitergeben. ^TG"
701326,@AmazonHelp They were supposed to be delivered by today bt there r still no updates,delivery_issue,1,0.4844660061863535,@AmazonHelp They were supposed to be here Monday.,@630049 Oh no! Will you tell us what's the most recent tracking updates shown here: https://t.co/Y5jpI9gRhE. ^LH
701326,@AmazonHelp They were supposed to be delivered by today bt there r still no updates,delivery_issue,2,0.4166789452890348,@AmazonHelp They were supposed to arrive 2 days ago.,"@800554 I'm sorry to hear you haven't received your order. As we're unable to access your account via Twitter, please reach out to us here for further assistance: https://t.co/hApLpMlfHN ^RB"
701326,@AmazonHelp They were supposed to be delivered by today bt there r still no updates,delivery_issue,3,0.3727064660845454,@AmazonHelp Still no updates. Disappointing,"@199027 If you've shared your details, our team might be working on it. We'll get back to you at the earliest. ^HA"
2616435,@AmazonHelp You betcha ✍️,non_action_or_context,1,1.0,@AmazonHelp You.,@419292 We'd like a chance to look into this with you! Please reach out to us at the following link: https://t.co/JzP7hlA23B ^WT
2616435,@AmazonHelp You betcha ✍️,non_action_or_context,2,1.0,@AmazonHelp You,@172342 Please give us another chance. Use the following link so we can look into this further: https://t.co/hApLpMlfHN ^DO
2616435,@AmazonHelp You betcha ✍️,non_action_or_context,3,1.0,@AmazonHelp You,@347599 Thanks for the info. Please send us your details here so we can look into this: https://t.co/tlGUEHLZQP ^GG
1047278,"@AmazonHelp Not had any updates yet, if I didn't go on Sony's blog I wouldn't have known - this is the item: https://t.co/gfh5ZLuHtb",order_status,1,0.27526636334733223,@AmazonHelp https://t.co/Aj5dIyBBlY this is the item,@614719 Thank you for the update! We'd like to ensure this goes through. Please reach out to us here: https://t.co/CYqkdUakWJ ^GM
1047278,"@AmazonHelp Not had any updates yet, if I didn't go on Sony's blog I wouldn't have known - this is the item: https://t.co/gfh5ZLuHtb",order_status,2,0.26811705806978153,@AmazonHelp Yes and if I would have known it wouldn’t be here today I wouldn’t have ordered,@129590 We'd like to help! What's the current tracking and carrier shown here: https://t.co/Y5jpI9gRhE?  ^AG
1047278,"@AmazonHelp Not had any updates yet, if I didn't go on Sony's blog I wouldn't have known - this is the item: https://t.co/gfh5ZLuHtb",order_status,3,0.26028577141152,@AmazonHelp No updates yet.,@214772 Please check here: https://t.co/NTkrxpsbHJ do keep us posted. (2/2) ^KA
379933,@AmazonHelp Is it Amazon courier or something else?? Give me d Agartala address and contact number..I will contact them by myself..,delivery_issue,1,0.3890514497526135,@AmazonHelp Thany you :-) I will contact them.,@441144 At your service. ^SB
379933,@AmazonHelp Is it Amazon courier or something else?? Give me d Agartala address and contact number..I will contact them by myself..,delivery_issue,2,0.386297431801885,@AmazonHelp Order I'd 183166026777 and contact number 8700669715,@348284 Please share your details from the link provided by 'PS' to assist you further and please don't provide your 1/2 ^AR
379933,@AmazonHelp Is it Amazon courier or something else?? Give me d Agartala address and contact number..I will contact them by myself..,delivery_issue,3,0.386297431801885,@AmazonHelp Order I'd 183166026777 and contact number 8700669715,"@348284 order details, as we consider it to be personal info. Our page is visible to the public. 2/2 ^AR"
2200755,@AmazonHelp Good morning tried to use your chat services this morning but it doesn’t give the option for chat on the link you sent me. Only email or phone. I have a bad cough at present to chat is the better option. Please help. https://t.co/OaHbfyh4q5,non_action_or_context,1,0.24358478702456673,@AmazonHelp It doesn’t give me the option to delete.,"@183213 Thanks for confirming, Tony! Let's work together to get these newspapers removed from your account https://t.co/StjNhAIWdH ^FD"
2200755,@AmazonHelp Good morning tried to use your chat services this morning but it doesn’t give the option for chat on the link you sent me. Only email or phone. I have a bad cough at present to chat is the better option. Please help. https://t.co/OaHbfyh4q5,non_action_or_context,2,0.22744759800078862,@AmazonHelp Link to chat please?,"@343350 Hi Jennie, pls use the link ^NV provided, for Chat / Phone / Email contact options in section 3.  ^TD"
2200755,@AmazonHelp Good morning tried to use your chat services this morning but it doesn’t give the option for chat on the link you sent me. Only email or phone. I have a bad cough at present to chat is the better option. Please help. https://t.co/OaHbfyh4q5,non_action_or_context,3,0.2273412061710429,Good morning @115833 Whom can a chat with about Agent Neo in Indianapolis? @115821,"@813949 Hi, we don't have access to any of your details here. Without posting any account details, can you tell us a bit more? ^BZ"
2385782,@AmazonHelp Order detail-403-9958424-1981160. Pls provide resolution.,non_action_or_context,1,0.40073325857157127,@AmazonHelp @58769 Pls provide the details,@306111 Please share your details using the above link and we'll get in touch with you.^BA
2385782,@AmazonHelp Order detail-403-9958424-1981160. Pls provide resolution.,non_action_or_context,2,0.35825093440482414,@AmazonHelp Here's order detail https://t.co/hfdu2uB56G,@355525 I understand your concern about the order. Request you to share the details from the link &amp; we will get this fixed. (1/2)^BS
2385782,@AmazonHelp Order detail-403-9958424-1981160. Pls provide resolution.,non_action_or_context,3,0.35825093440482414,@AmazonHelp Here's order detail https://t.co/hfdu2uB56G,@355525 Please don’t provide order details as we consider them to be personal info. Our Twitter page is visible to public. (2/2)^BS
977814,@AmazonHelp Called your customer support at 180030009009. Didn't get any update from them.,non_action_or_context,1,0.40968597054637806,@AmazonHelp I didn't get any update on this .,@217028 Kindly check for any latest correspondence from our side here: https://t.co/NTkrxpsbHJ. ^GS
977814,@AmazonHelp Called your customer support at 180030009009. Didn't get any update from them.,non_action_or_context,2,0.3774487669298373,@AmazonHelp Called your customer support twice a day from 9th oct till today..,@306426 Sorry about the unpleasant experience with our support team. I would like to work on the issue right away.1/2 ^OS
977814,@AmazonHelp Called your customer support at 180030009009. Didn't get any update from them.,non_action_or_context,3,0.3774487669298373,@AmazonHelp Called your customer support twice a day from 9th oct till today..,@306426 I'd request you to fill in your details here: https://t.co/GIJyeYqKE0 2/2 ^OS
183434,@AmazonHelp Ridiculous,non_action_or_context,1,0.5009828231953943,@122310 @115830 @AmazonHelp Ridiculous.... I feel so completely and utterly violated!,@139221 I'm so sorry for the troubling experience! We want to hear more about the situation. Here is a link to reach out to us directly: https://t.co/lTDtObG7dX . Please give us as much detail as possible and we'll take a closer look. ^MJ
183434,@AmazonHelp Ridiculous,non_action_or_context,2,0.41992837762722085,@AmazonHelp Ridiculous ! 25th!! Ordered on 18th. What am I paying for exactly with prime?! https://t.co/1i2WLIVZM0,@227090 Sorry to hear of the delay. Please let us know if it doesn't arrive by the revised delivery date. ^BM
183434,@AmazonHelp Ridiculous,non_action_or_context,3,0.41311357286534345,@AmazonHelp ridiculous levels of packaging again. Do you not have an environmental policy around surplus packaging? https://t.co/XAKScV0Yb0,"@159006 We're always striving to improve! When you have a moment, please submit packaging feedback here: https://t.co/v4MtevOFhE ^ML"
2766377,"@AmazonHelp It never was given, not that I remember. I pre-ordered them, so I expected them to arrive closer to the release dates. But now it's been weeks since their release and still no dispatch.",delivery_issue,1,0.26915188659856326,@AmazonHelp But still no dispatch,"@513574 If your order doesn't arrive by the date provided in your order confirmation, please let us know: https://t.co/qy3J24VGxb^BV"
2766377,"@AmazonHelp It never was given, not that I remember. I pre-ordered them, so I expected them to arrive closer to the release dates. But now it's been weeks since their release and still no dispatch.",delivery_issue,2,0.19111104322192693,@AmazonHelp I pre ordered an item -was supposed to arrive today and it didn't. This is frustrating as I pre ordered to get the item on release date,"@527737 So sorry to hear that, Philip! What's the most recent tracking update? You can check here: https://t.co/aaDyEz1VgE ^BL"
2766377,"@AmazonHelp It never was given, not that I remember. I pre-ordered them, so I expected them to arrive closer to the release dates. But now it's been weeks since their release and still no dispatch.",delivery_issue,3,0.18558122889102496,@115821 I pre-ordered @116089 BF2 thinking I would get it on release date. Only to have it ship release date to arrive next week. Guess I'll buy games locally if I want them on release day. Lame.,"@731015 Sorry for the trouble! We're here to help! When the order was placed, did you select Release-Date Delivery? ^VB"
676866,"@AmazonHelp Never works. No result from the last time, I can't even call the customer service",non_action_or_context,1,0.2957916428734841,"No result declared 4 #AmazonBournvitaMaze
 @100560 @115850",@736192 We are working towards releasing the winners list soon. Kindly stay tuned. ^MJ
676866,"@AmazonHelp Never works. No result from the last time, I can't even call the customer service",non_action_or_context,2,0.2620182436079094,@AmazonHelp Never before!,@121050 And what's the tracking of the order now? ^PK
676866,"@AmazonHelp Never works. No result from the last time, I can't even call the customer service",non_action_or_context,3,0.24482525191827215,"Yet another @115821 Prime delay. Never did hear back from @AmazonHelp from the last time. And by last time, I mean the last four times I've ordered anything.","@241388 I'm incredibly sorry you didn't hear back from us, Scott. That shouldn't ever happen. Was this delay also with Amazon Logistics? Have we provided a new delivery date? ^AM"
2441720,"@AmazonHelp ok, will do thank you for replying",non_action_or_context,1,0.6044666224818048,@AmazonHelp Thank you for replying,@227505 You're welcome. Appreciate your understanding. ^EM
2441720,"@AmazonHelp ok, will do thank you for replying",non_action_or_context,2,0.5984472368009346,@118919 Thank you for replying.,@470322 You're most welcome. :) ^NK
