tweet_id,author_id,created_at,text,parent_tweet_id
2545362,723484,Thu Nov 16 19:29:10 +0000 2017,"@AmazonHelp Thanks for the reply - is this available in the UK too? I've been trying to work it out all day, but my alexa app hasn't got any way to link the devices?",2545361
247547,174815,Fri Oct 06 06:50:07 +0000 2017,@AmazonHelp Thanks 😊😊,247546
927508,305262,Sat Oct 21 16:29:23 +0000 2017,"@AmazonHelp Now what you guys me to write in email?
I am waiting for my product for which i have paid earlier, isn't that enough?",927507
323307,192996,Mon Oct 09 14:12:30 +0000 2017,"@AmazonHelp that is the surprise that no explanation is being given and it is being treated very low priority work, this is very disappointing",323306
707906,289230,Tue Oct 10 20:58:25 +0000 2017,@AmazonHelp Danke! :),707905
1873883,559457,Fri Oct 20 09:02:32 +0000 2017,@AmazonHelp I am not filling in another form. I am expecting you to respond to my previous requests. Now.,1873882
2291000,665440,Sun Nov 12 09:57:51 +0000 2017,"@AmazonHelp from last one month I've not received my refund and you guys are not responding on phone now, previously you said payment will be received within 7-10 days but its been a long time......😡😡",2290999
2369659,683415,Tue Nov 14 08:39:43 +0000 2017,"@AmazonHelp @AmazonHelp the thing is I've explained everything to your so called customer service dept, yet they can't understand me, hang up or like last night just leave me on hold for an hour! Who can I talk to at Amazon that actually wants to help???",2369658
2810736,783720,Wed Nov 22 06:53:38 +0000 2017,"@AmazonHelp Yes, and that just pissed me off!  Especially when I just completed over 10 other reviews saying “buy it” and they were all approved!!",2810277
1146975,389946,Tue Oct 24 14:41:31 +0000 2017,@AmazonHelp muito obrigada!,1146974
2266911,659796,Tue Nov 14 13:59:54 +0000 2017,@AmazonHelp Yes I have received the details. If not then lease get my contact number for OK m ur data base and call me...,2266910
344104,197842,Sun Oct 08 14:09:09 +0000 2017,"@AmazonHelp I did a packaging review last night. It's being addressed, I assume. Thank you! Unless you refer to the ads-on-Breitbart issue?",344103
2941952,812837,Wed Nov 29 14:52:06 +0000 2017,@AmazonHelp Eu tô parecendo uma criança que ganhou brinquedo novo kkkk,2941951
434413,218228,Tue Oct 10 15:53:43 +0000 2017,@AmazonHelp Tried that but of no use.,434412
1109523,381837,Tue Oct 24 01:36:40 +0000 2017,"@AmazonHelp but I’m starting to think it might be my last time ordering from @115821 when they use their shit delivery service. Use a real carrier, @115817",1109520
2936673,811833,Wed Nov 29 11:22:33 +0000 2017,"@AmazonHelp No se si me he explicado bien, es complicado por esta via. Por eso os comentaba de contactar por privado",2936672
818194,314881,Thu Oct 12 21:50:42 +0000 2017,@AmazonHelp Will do! Sorry to have bothered you and thanks for your help!,818193
2424604,696268,Tue Nov 14 23:23:38 +0000 2017,@AmazonHelp Bonsoir @AmazonHelp 👁 Deux réclamations déjà déposées par téléphone (non-livraison &amp; articles volés / endommagés) ☎️ Dépôt de plainte envisagé contre @132988 &amp; @120533 (si aucun REMBOURSEMENT) 👮🏻‍♂️ Première tentative #AmazonPantry = ÉCHEC complet 😓👎🏻,2424602
2762042,371295,Tue Nov 21 07:28:47 +0000 2017,@AmazonHelp Already started but doesn’t help me now.,2762041
382203,206625,Wed Oct 25 14:17:19 +0000 2017,"@AmazonHelp Se non c'è fretta nel farglielo ritrovare giochiamo ad acqua, fuoco e fuochino 😂 - MG",382204
2226719,649983,Fri Nov 10 10:02:00 +0000 2017,"@AmazonHelp なるほどー！
ありがとうございます！！",2226718
2858142,794313,Mon Nov 27 21:56:25 +0000 2017,"@AmazonHelp Frustrations? I was lied to by one of your supervisors, thoroughly messed around and now another order is ""affected by events outside our control"" How can you reschedule a delivery if items are ""lost"" Get a grip! Yes..a current order...",2858151
2825535,787134,Mon Nov 27 12:32:05 +0000 2017,"@AmazonHelp Sensacional, arte e história impecáveis.
Até quem torce o nariz pra traço de quadrinhos underground curte.",2825534
967257,349578,Sat Oct 14 05:33:40 +0000 2017,@AmazonHelp Ne geht noch immer nicht,967256
429083,217041,Tue Oct 10 14:05:42 +0000 2017,@AmazonHelp 405-1233743-7365932 this is the detail and I want refund now,429082
2734273,766351,Mon Nov 20 20:15:43 +0000 2017,"@AmazonHelp Saying something along the lines of hopefully it’ll be here by tomorrow, if it hasn’t arrived by Wednesday reach out... USPS",2734272
2184501,639846,Tue Nov 14 13:32:34 +0000 2017,@AmazonHelp Could you please arrange to resolve the delivery issue.  We r recieving some annoying kind of updates on bluedart courier tracking. They are just delaying the shipment.,2184500
1217503,405685,Wed Oct 25 15:02:26 +0000 2017,@AmazonHelp Il vostro Customer Care mi ha dato 5 euro di buono da usare per una prossima spesa. Il massimo che sono riuscita a ottenere. Molto delusa.,1217502
1125075,385287,Sat Nov 25 13:39:37 +0000 2017,@AmazonHelp Hi! I’m an Amazon Prime member but nothing has changed recently in regards to this and I’m not an Amazon Seller.  Thanks!,1125076
2226761,649985,Fri Nov 10 09:55:01 +0000 2017,@AmazonHelp @649984 Mr K - please provide info as this may make a great news article.,2226760
531551,243141,Sat Dec 02 10:53:58 +0000 2017,"@AmazonHelp I have used that page several times, sent emails with screenshots of evidence showing what actually happens vs what is claimed. Was promised a call back from senior team within 24 hours on Thursday. No call back. Was told to gift £200 of tickets to a family member.",531550
1254606,263088,Thu Oct 26 07:11:32 +0000 2017,@AmazonHelp Oh I’m not too worried like some other people. I am patient!!  Thanks for the quick replies!!,1254605
380755,206313,Mon Oct 09 09:35:51 +0000 2017,"@AmazonHelp Saying that this has happened to a few. I have called this morning and got a lady who barely spoke any English , at one point said I would",380750
964340,348893,Sat Oct 21 23:58:47 +0000 2017,@AmazonHelp Yes. I selected 2 day shipping for 10/20 delivery. It hasn’t arrived yet &amp; the order info says it’s delayed. The eta now says 10/21-10/24.,964339
2753587,770777,Tue Nov 21 02:52:36 +0000 2017,@AmazonHelp The abusive neighbour has it. Not forward to confronting them.,2753586
2176582,187112,Thu Nov 09 15:45:28 +0000 2017,"@AmazonHelp By seller, i have emailed them",2176583
1214447,405012,Wed Oct 25 17:00:20 +0000 2017,@AmazonHelp Can y’all give me amazon prime for free?,1214446
802323,311189,Thu Oct 12 16:17:27 +0000 2017,"@AmazonHelp C'est indiqué sur ma commande via le site ? Car là j'peux pas vous aider, y'a rien sur le carton 😞",802324
793818,309291,Thu Oct 12 14:40:44 +0000 2017,@AmazonHelp Sigo esperando su respuesta. Gracias de antemano,793817
2616353,739514,Fri Nov 17 14:59:21 +0000 2017,"@AmazonHelp Bonjour. D'abord, le 10 nov, puis le 15... Nous sommes le 17 et au mieux ce ne sera plus avant le 20... Merci pour votre réponse.",2616352
2930660,810677,Wed Nov 29 07:48:42 +0000 2017,@AmazonHelp  https://t.co/XW77zmveKt,2930659
2662735,245818,Sun Nov 19 10:20:49 +0000 2017,@AmazonHelp I received a refund for the 1st 3 parcels and I said my Echo is currently out for delivery and I need assurance that this will not happen again and it has. I have a number of other items out too. Why did the driver not call if unable to find us?,2662734
245834,174395,Thu Oct 05 16:52:59 +0000 2017,"@AmazonHelp I sent them a while ago, my NUS card has now been extended and i was going to try again.nothing in my spam folder. 29th April and 2 June",245833
2385500,426272,Fri Oct 20 16:42:20 +0000 2017,"@AmazonHelp if you do actually understand disappointment, give me my money back and conduct your investigation with your time and money",2385498
18198,120039,Sun Nov 05 13:32:25 +0000 2017,@AmazonHelp On 1st Nov your team agreed in mail for cashback of INR1500 and now someone else from your team is saying max INR450. This Is cheating.,18197
427382,216648,Fri Oct 13 09:18:07 +0000 2017,@AmazonHelp You're supposed to call me. I filled out a form. Read through the thread.,427381
972590,350701,Sat Oct 14 06:52:06 +0000 2017,"@AmazonHelp It’s ok, I haven’t got time but appreciate your tweet.",972589
172297,156263,Sat Nov 25 20:11:44 +0000 2017,@AmazonHelp Impossible de me connecté sur ordinateur et mon téléphone j’ai supprimer l’appli puis je l’ai re télécharger ils disent un problème est survenu et c’est tout,172296
1820591,546562,Sun Oct 29 09:56:29 +0000 2017,@AmazonHelp ご丁寧にありがとうございました,1820590
481664,229483,Tue Nov 28 03:33:43 +0000 2017,@AmazonHelp Alrdy its 28th na. Have u declared winners are still waiting to declare.?,481665
1537533,330771,Sat Nov 04 01:12:46 +0000 2017,@AmazonHelp It says it was sold by Amazon EU S.a.r.L,1537532
529155,242521,Sat Dec 02 09:19:23 +0000 2017,"@AmazonHelp Merci, je regarde !",529153
2296669,666774,Mon Nov 13 12:13:47 +0000 2017,@AmazonHelp 映画＝子供の車移動時利用、音楽＝子供の寝かしつけ&amp;家のBGM、ストレージ＝家族写真保存、kindle＝絵本…パパママ特典満載過ぎて鼻血レベルです(꒪ཀ꒪) #Amazon #子育て支援,2296668
1387055,442758,Mon Nov 20 07:17:05 +0000 2017,"@AmazonHelp No, I am not going to go through this again the second time in two weeks. Why should I need to do this again and again -- can't you get your process streamlined? Especially so in the #BlackFriday week?",1387056
1120465,148791,Tue Oct 24 06:07:51 +0000 2017,@AmazonHelp You have held up to FBA shipments due to problems that don’t exist. Losing us business and stopping us shipping any thing further,1120463
1135973,387620,Thu Oct 19 19:16:31 +0000 2017,@AmazonHelp oggi l'ultima comunicazione... stanno verificando!!! Il problema è con il dipartimento di verifica account non con il supporto venditori.,1135974
438738,164741,Tue Oct 10 18:07:33 +0000 2017,@AmazonHelp They are not responding ... Amazon should make chargeback into merchant account and give the money refunded to victim like us....,438737
2449394,702030,Wed Nov 15 03:03:38 +0000 2017,"@AmazonHelp I’ll wait 36 hours, but I’m guessing it’s gone.",2449393
16857,119703,Thu Oct 19 09:30:42 +0000 2017,@AmazonHelp No response from Surya Flames https://t.co/4IFzwWDTFq,16856
1606840,493589,Sun Nov 05 03:05:58 +0000 2017,"@AmazonHelp i mean, it’s silly to return. it’s still read-able. just surprising.",1606839
1431962,452517,Fri Nov 03 13:34:19 +0000 2017,"@AmazonHelp Un libro (previsto per lunedì) è arrivato oggi, l'altro (forse) martedì. 
Grazie comunque per l'aiuto!!",1431961
2192585,452589,Thu Nov 09 20:11:31 +0000 2017,"@AmazonHelp D'accord, merci beaucoup!",2192586
1838972,551155,Wed Oct 18 07:10:07 +0000 2017,"@AmazonHelp I'm unable to return the unopened, unused product. At least help me with that !",1838971
968234,349835,Sun Oct 22 04:20:35 +0000 2017,@AmazonHelp そういう事もあるんですね、ご丁寧にありがとうございました！,968233
2306507,669125,Mon Nov 13 03:21:21 +0000 2017,"@AmazonHelp 確認できました。ご連絡ありがとうございます。
いちいち見に行く手間を省くためにメール通知をくれるのでしょうが、それが不達になることもあるんですね。別件のセールの知らせなどは届いているだけに、なぜ？と思いましたが、所詮メールですものね。知恵がひとつ増えました。",2306506
2681356,754320,Tue Oct 31 15:47:29 +0000 2017,@AmazonHelp But the price I got on product is Rs.390 and I got a product on Rs.699,2681357
2745937,768991,Mon Nov 20 22:25:15 +0000 2017,"@AmazonHelp It has been stuck on preparing your order. Not only me, Other friends also have pre ordered and are facing the same damn problem",2745936
2502264,713721,Mon Oct 30 05:21:37 +0000 2017,@AmazonHelp That’s why I was chatting w/ helpdesk to being with. I’m trying to see how do I get my orders delivered to my apartment,2502261
2364740,682714,Mon Nov 13 22:46:27 +0000 2017,"@AmazonHelp The large “Amazon Prime” label was my only clue.  But not UPS, FedEx or USPS.  I  could DM the address if you wanted.",2364739
401622,200624,Mon Oct 09 20:12:44 +0000 2017,@AmazonHelp c'est normal que je me fasse débiter 1€ par votre assistance en ligne pour le frait d'un livre virtuel via kindel pour l'activation du prime https://t.co/ikFQ1NIU4Y,401621
2798299,310570,Tue Nov 21 23:31:21 +0000 2017,"@AmazonHelp @780757 Good luck. Beware, this form leads to a black hole of nothingness. Don't give up. Keep challenging.",2798298
2800428,781267,Wed Nov 22 00:13:35 +0000 2017,"@AmazonHelp J'aimerais plus de livraison @120533 en Martinique... Dès qu'un article m'intéresse, il n'y a pas de livraison 🚚 possible chez moi !! #vdmartiniquais",2800429
1530950,474955,Tue Oct 17 01:38:01 +0000 2017,@AmazonHelp This item was shipped by USPS.,1530949
2741831,358628,Mon Nov 20 18:29:58 +0000 2017,@AmazonHelp What do i have to do when i ring,2741830
1241781,411288,Fri Oct 27 19:17:47 +0000 2017,@AmazonHelp no I do not .,1241780
584589,257948,Sun Dec 03 14:37:13 +0000 2017,@AmazonHelp When I try to go through claim it says I need to agree to return the item. How can I return something that is missing??????,584588
2230329,638021,Fri Nov 10 15:27:19 +0000 2017,"@AmazonHelp Like I Said, the normal customer service team are incapable of sorting it out and keep making the situation worse.",2230328
1721029,416965,Tue Nov 07 08:09:37 +0000 2017,"@AmazonHelp Me puedes explicar qué significa el reemplazo,  por favor.  No quiero el reembolso. Por otro lado, ¿cuando me va a llegar? Gracias",1721028
2596400,703039,Mon Nov 20 05:11:47 +0000 2017,@AmazonHelp I'm fade up with your answer. One month is over but nothing has done. Just tell me would you refund my amount or not.  I just want to know..,2596398
570057,253810,Sun Dec 03 03:33:52 +0000 2017,@AmazonHelp Will do. Thanks!,570056
343883,197817,Tue Nov 07 15:54:24 +0000 2017,"@AmazonHelp ...no lo han dejado todavía y que ""ya me avisaran cuando me pueda pasar"". Es decir, que tengo que ir yo y lo voy a tener una semana después.",343879
1329532,430213,Fri Oct 27 12:39:45 +0000 2017,"@AmazonHelp Je viens de le recevoir il y a 30 secondes, merci de votre disponibilité!",1329531
583534,257629,Sun Dec 03 16:01:11 +0000 2017,@AmazonHelp No - it was all there. I have no safe places selected and it was literally left on my doorstep. He put it outside the door and got back in his car..,583533
232362,171316,Fri Oct 06 13:49:11 +0000 2017,@AmazonHelp And i have contacted you on call more than 50 times now. So just tell what excuse you have now.,232361
2392628,688999,Tue Nov 14 11:32:48 +0000 2017,"@AmazonHelp that's fine i already told the executive that i dont want refund nor the product now,
i just got bad service as a product thats fine, I assure you that you lost some 10 customers today",2392627
1673022,392653,Wed Oct 18 02:38:06 +0000 2017,@AmazonHelp The shipping address for the order # 408-9029972-3817962 is wrong. Already asked your CC guy to update yesterday. Still pending.,1673020
141130,147826,Fri Nov 24 14:20:04 +0000 2017,@AmazonHelp Tinha uns 2 meses! Agora faltam os outros da lista hahahhaha (porque lista de livros nunca tem fim!) 😘,141129
1366948,438213,Sat Oct 28 02:00:27 +0000 2017,@AmazonHelp I don’t see a date.  It looks like it did in August.,1366947
313879,190942,Sat Oct 07 07:02:33 +0000 2017,"@AmazonHelp Where is option being referred to? Doesn't change fact that could order, haven't changed anything and all of sudden can't https://t.co/qFHyo6HYQx",313877
363318,202081,Sun Oct 08 23:46:22 +0000 2017,@AmazonHelp My parcel was wrongly returned on calling cs giving diff answers and ask me to rebook and increase the cost. Too many other issues as well,363317
1255677,159105,Thu Oct 26 07:58:08 +0000 2017,@AmazonHelp Ok will login in sometime and will msg you here,1255676
2136168,628413,Wed Nov 08 21:33:07 +0000 2017,@AmazonHelp You’re successful for a reason. Keep the customers #1 and you always will be.,2136167
227700,170302,Mon Sep 25 11:43:58 +0000 2017,@AmazonHelp Sorry but support have been less than helpful. Is there a U.K. Address I can send a complaint to?,227701
179985,158365,Wed Oct 04 11:30:12 +0000 2017,@AmazonHelp Yep. See the screenshot (wasn't sure if I could share my tracking number on here) https://t.co/K0kjyk6Q9k,179984
2544865,723375,Sun Nov 26 20:28:03 +0000 2017,@AmazonHelp Ich kann dieselbe Version in allen Auflösungen leihen. 😁,2544864
682504,282890,Sat Oct 21 13:12:49 +0000 2017,@AmazonHelp Cheers buddies ✌️,682503
1763427,529971,Tue Oct 17 22:23:02 +0000 2017,"@AmazonHelp Non, ce n'est PAS un incident mais la normalité désormais avec #prime Mais je sais que vous m'avez parfaitement compris depuis le début.",1763429
295911,186470,Fri Oct 06 19:04:01 +0000 2017,"@AmazonHelp Turns out they delivered it to the wrong building/apartment..? Luckily, my neighbor was honest &amp; returned it to the office. This time!",295909
1115202,383159,Sun Oct 15 16:45:36 +0000 2017,@AmazonHelp yes - won't connect to any wifi devices or a hotspot on my phone after being restarted several times. Any help?,1115201
2178031,638375,Thu Nov 09 15:43:25 +0000 2017,@AmazonHelp Pff bueno :/,2178030
1666040,507573,Tue Oct 17 16:34:20 +0000 2017,"@AmazonHelp Check the details with mobile number 8430301778, ABHINAV Saxena",1666038
249144,174211,Thu Oct 05 16:45:57 +0000 2017,@AmazonHelp C'est votre SAV qui vient de me donner ces informations hein !,249148
682617,282900,Sat Oct 21 12:56:31 +0000 2017,"@AmazonHelp ur customer care can connect call within seconds where ur courier serv ppl r unable to contact, its a riddle 4 me @115850",682616
2911703,137605,Wed Nov 29 08:46:41 +0000 2017,"@628696 @AmazonHelp Buenos días, ¿ podemos ayudarte? dinos por Dm el número de tu envío, gracias",2911702
1325915,429382,Tue Oct 17 01:32:27 +0000 2017,@AmazonHelp @119356 Any update?,1325914
2696144,757632,Tue Oct 31 20:11:52 +0000 2017,"@AmazonHelp thanks, message now sent!",2696143
1533661,475631,Sat Nov 04 06:15:38 +0000 2017,"@AmazonHelp お忙しい中ご回答ありがとうございます。
重ねて質問させていただきたいのですが、Amazonで購入した開封済みの商品が初期不良で使用できない場合、返金額は購入額の半分となるのでしょうか。また、交換対応をする場合はどうすればいいですか。",1533660
182523,158925,Wed Oct 04 17:30:04 +0000 2017,@AmazonHelp 1st email was 6 days ago. Have faulty £100 Gift Card-keep being told to take back to retailer(@158926)Done this-they say your issue.,182522
2051261,471145,Fri Nov 03 17:56:26 +0000 2017,"@AmazonHelp @115850 - does __email__ belong to Amazon ? Is it an unattended email id, I have written multiple times but haven't rcvd response.",1513309
137762,147033,Fri Nov 24 09:47:33 +0000 2017,"@AmazonHelp https://t.co/uXk7h5QNDa  encore une remise de 11% fictive ! Le vrai prix est déjà de 1329,99€",137761
2335200,675711,Fri Oct 20 02:42:47 +0000 2017,@AmazonHelp  https://t.co/5cCxnUvtYd,2335199
854325,322913,Fri Oct 20 16:08:35 +0000 2017,@AmazonHelp Thankyou. Done already. Will be refunding and buying from local bookshop.,854324
421510,169186,Tue Oct 10 11:36:20 +0000 2017,@AmazonHelp The product is not yet delivered it's estimate is 5 days,421509
320858,192444,Sat Oct 07 12:37:51 +0000 2017,@AmazonHelp Thanks CD 👍,320857
944860,344046,Sat Oct 21 17:13:07 +0000 2017,"@AmazonHelp Je vais les contacter tout de suite, merci de votre aide 😀😀",944859
2382505,686839,Tue Nov 14 06:22:36 +0000 2017,"@AmazonHelp Tjrs chronopost mais votre reponse je la connais vs allez dire je vais faire une reunion poir eviter ce probleme.
Moi j ai payer 50euro pour un service inexistant et aucun dedomagement on promet des bon d achats qui n arivent jamais on ne peut pas vs faire confience",2382506
1095848,378604,Mon Oct 23 21:57:12 +0000 2017,@AmazonHelp It says it was delivered yesterday.,1095847
22541,120924,Wed Nov 01 10:25:11 +0000 2017,@AmazonHelp They are saying that amazon took the courier scanned it and returned.. they have no idea on how the box is empty,22540
739731,296909,Wed Oct 11 14:01:29 +0000 2017,@AmazonHelp I m a seller on amazon. Already open a complaint from 20 days. Nobody listens me,739730
754980,300475,Thu Oct 12 13:56:27 +0000 2017,"@AmazonHelp I checked it's showing refunds will be initiated, I mean seriously why the hell I would want refund I want the item which I purchased.",754979
1773823,533106,Tue Oct 17 22:32:01 +0000 2017,@AmazonHelp Order is already canceled. 2nd cancelation this week. I will think twice before ordering anything with Amazon again.,1773825
1353500,158494,Mon Oct 16 15:32:52 +0000 2017,@AmazonHelp Joker's I'm checking you send first stack Trace @115851 @115850 joker's,1353499
1206849,403404,Wed Oct 25 09:29:01 +0000 2017,@AmazonHelp But I can return the item for free and buy one at the cheaper price. Do you see how it's in both our interests to avoid that?,1206848
2985479,774048,Thu Nov 30 06:48:22 +0000 2017,@AmazonHelp Both were shipped on the 27th.,2985478
285051,183917,Sat Oct 07 05:38:02 +0000 2017,@AmazonHelp No emails from your side !!,285050
2825499,153394,Mon Nov 27 10:27:15 +0000 2017,"@AmazonHelp J'ai envoyé un mail vendredi soir, aujourd'hui par le chat et j'ai renvoyé un mail",2825498
270282,180439,Fri Oct 06 02:36:15 +0000 2017,@AmazonHelp AMZL,270281
1775062,533438,Thu Nov 16 03:37:20 +0000 2017,@AmazonHelp Amazon customer service is absolutely atrocious! I can't believe I've had to call customer service 5 times in the last week over this order!,1775061
270615,180539,Fri Oct 06 02:19:43 +0000 2017,@AmazonHelp I've researched how to reset the remote via youtube &amp; nothing has worked. I just got the firestick in Aug; is it time for new batteries?,270613
789311,308164,Thu Oct 12 11:50:23 +0000 2017,@AmazonHelp Try telling that to my son who won't have his costume for his school party!,789310
972770,119796,Sun Oct 22 18:02:31 +0000 2017,@AmazonHelp Simply you people can say sorry. I can't share you how much damage happend to me in this regard in all the respect,972768
2734284,330901,Mon Nov 20 20:09:38 +0000 2017,@AmazonHelp I've been waiting for more than 2 weeks for the damn amazon package to come out,2734282
1369442,325561,Mon Oct 16 16:26:46 +0000 2017,@AmazonHelp Es todo vuestro.,1369441
4847,116849,Wed Nov 01 02:12:48 +0000 2017,@AmazonHelp will i loose my account? Already tried help by link and by calling customer service,4846
1126665,208722,Sun Oct 15 15:28:12 +0000 2017,@AmazonHelp @118919 @115850 @115821 @AmazonHelp #amazon #news you failed to understand my point - if you asking me not to comment on (1/3),1126664
1903448,359716,Wed Oct 18 15:47:10 +0000 2017,@AmazonHelp Can you share contact details for business talk as I am not able to clarify my issue on the link. TIA,1903447
2238651,151021,Sun Nov 26 14:50:55 +0000 2017,"@AmazonHelp I don’t get the option for video on the Alexa app, just books and music?",2238653
2405121,542741,Tue Nov 14 15:21:05 +0000 2017,"@AmazonHelp As soon as I compose myself, I will do so. Being told off by @115817 has me sitting here in tears. I used Amazon in good faith only to be told off by UPS that I need to do this and that. I’m three hours away from the delivery address.",2405120
387129,207639,Mon Oct 09 14:09:46 +0000 2017,@AmazonHelp if i had the  File/View Claim button i would use it https://t.co/A9l4hEhviH,387128
1910340,119624,Wed Nov 08 06:24:24 +0000 2017,@AmazonHelp Telugu jaya janaki nayaka full movie upload bro,1910339
2452816,702767,Mon Oct 30 04:04:22 +0000 2017,"@AmazonHelp That's my concern I am unable to buy Prime video.
Couldn't get help from CC team as well after wasting almost 1Hr on call with them.",2452815
1509323,470332,Sat Nov 04 02:25:15 +0000 2017,@AmazonHelp I hv purchased this computer set for my official purpose n its already affectd my work and my trust over Amazon completly shaken.,1509321
1041235,366269,Sat Oct 28 13:38:55 +0000 2017,@AmazonHelp which language do you guys understand?,1041234
1674214,509420,Tue Nov 07 07:04:09 +0000 2017,@AmazonHelp Only a Single phone for exchange for INFOCUS mobile. Not even INFOCUS M350 in your exchange offer list ! @11797 @115850,1674213
937983,342341,Sat Oct 21 18:50:11 +0000 2017,@AmazonHelp É..daqui uns dias vou mandar uma foto assim...,937981
249126,175188,Thu Oct 05 21:18:45 +0000 2017,@AmazonHelp No can answer this for me.  Maybe you can.,249124
294818,186217,Mon Oct 09 11:56:10 +0000 2017,@AmazonHelp here attaching the inbox page of registered email id. plz assist in a proper wat rather than harassing #AmazonIndia https://t.co/gk5RYrEo0W,294817
1129331,386195,Tue Oct 24 11:29:31 +0000 2017,"@AmazonHelp Weiß ich, danke. Funktioniert aber leider nicht, läd sich jedes mal tot wenn ich das versuche zu ändern.",1129330
1386476,306314,Tue Oct 31 20:04:56 +0000 2017,"@AmazonHelp ""alexa, what's up?""

""Alexa, welcome to India""",1386477
237727,158284,Fri Oct 06 07:04:09 +0000 2017,"@AmazonHelp Seems, I will have to take help from our consumer forum now. It's nothing but a harrassment for me. @115850",237724
2171190,220652,Fri Nov 17 16:51:47 +0000 2017,"@AmazonHelp Me encanta TODO! Y tengo muchas ganas de ver las pelis😁 Sois geniales❤! Ah! Adelantaos a las otra plataformas y añadid Shades of Blue, MacGyver (2016) y Expediente X🤞 Y ¡Mom! Por muchos años! Por cierto ¿que tal Estoy Vivo?",2171191
2325542,673623,Fri Oct 20 00:53:59 +0000 2017,@AmazonHelp Also isn’t it funny that I could have gotten the same product for the same price in two days from Walmart WITHOUT a subscription cost.,2325540
91508,135838,Sat Dec 02 18:48:20 +0000 2017,"@AmazonHelp What's this, I have already paid for Order.No Support from Amazon.My money got stuck.Worst Shopping Experience Ever.Placed Order on 21Nov,Still not Delivered, Paid Rs13996 for Order-4__credit_card__.If I know my order is going to delay, I wll never purchas from Amazon.Deceived.",91507
499892,234405,Fri Dec 01 21:03:05 +0000 2017,@AmazonHelp Done 😀 thanks x,499891
707876,289227,Tue Oct 10 20:25:01 +0000 2017,@AmazonHelp I have already written to amazon India support,707875
331938,195045,Sat Oct 07 19:15:48 +0000 2017,@AmazonHelp oui la je retrouve l'efficacité d'AMAZON,331937
323396,193010,Sat Oct 07 14:54:16 +0000 2017,@AmazonHelp https://t.co/QVWcfJ6YzP / USA / shipped to Oregon.  Ontrac is the issue.  Lousy service.,323395
877693,328353,Fri Oct 20 18:42:26 +0000 2017,@AmazonHelp This doesn't help! Apparently it's been delivered and signed for by someone who doesn't even work at my work?,877694
445409,220492,Wed Nov 22 11:11:20 +0000 2017,@AmazonHelp I was called by someone then asked to explain the issue. I asked them to call me back once they were up to speed. I didnt think i should have to explain once again my problem when they have access to my livechat history. They called me back again and again asked me to explain.,445406
2399191,389945,Mon Nov 20 13:15:43 +0000 2017,@AmazonHelp C la 12eme fois vous me dite de faire ca,2399190
639508,271696,Wed Nov 22 20:07:34 +0000 2017,@AmazonHelp Just some.,639509
801593,272837,Thu Oct 12 16:27:13 +0000 2017,@AmazonHelp So I cannot depend on you anymore. I shldnt believe you.,643761
197878,162531,Wed Oct 04 13:37:22 +0000 2017,@AmazonHelp Pero ya los contacte en 2 ocasiones! Lo hice hace 48 hs y en el día de ayer lo he hecho nuevamente! Aún no tengo respuesta.,197879
1586714,488133,Tue Oct 17 10:14:25 +0000 2017,"@AmazonHelp @367185 C'est pas ""de rester à votre disposition en cas de besoin"", c'est de bouger son cul pour faire votre travail. Nuance, cordialement",1586713
424317,164975,Tue Oct 10 20:42:55 +0000 2017,@AmazonHelp 😊😉^^,424316
1615569,164808,Sun Nov 05 17:33:43 +0000 2017,@AmazonHelp I have given u the order details and u r not resolving it! Tell what else u wanna know! u criminals !,1615565
2602931,736614,Sun Nov 26 21:29:52 +0000 2017,@AmazonHelp I mean thanks but does that solve the issue of the driver not really trying to reach my house three days in a row and then being rude to me ?,2602930
2634143,200971,Mon Nov 27 19:50:34 +0000 2017,@AmazonHelp and return shipping cost is 3.5 eur?,2634142
1205443,403125,Thu Nov 02 05:49:18 +0000 2017,@AmazonHelp एकबार पुनः आभार।।,1205442
992875,355195,Sun Oct 22 14:12:41 +0000 2017,@AmazonHelp I've sent an email with all of the details to customer services,992874
1132128,386770,Tue Oct 24 12:19:54 +0000 2017,@AmazonHelp Got an email from CS saying it was the result of a typo and would be resolved back on July 20. But she's still using my email for orders,1132126
2107236,575107,Sun Nov 26 14:03:04 +0000 2017,@AmazonHelp LOL it won't be arriving as Wednesday did not work for me. So I have cancelled the order.,2107235
224838,169716,Thu Oct 05 06:27:34 +0000 2017,@AmazonHelp Oh. But right now the membership is cheaper and the prices may increase till that time. Can you please check again if there is some way to do this?,224837
2150946,328639,Thu Oct 19 12:57:51 +0000 2017,@AmazonHelp I have not yet received any response in my mail. Refund has also not been initiated since months. Are you not satisfied with this long wait?,2150945
237471,172545,Wed Oct 04 13:55:33 +0000 2017,@AmazonHelp Now I have another package that’s a day late. What gives?,237470
674306,280813,Thu Nov 23 10:17:44 +0000 2017,@AmazonHelp 謝謝茄子！,674305
531603,243148,Sat Dec 02 10:51:52 +0000 2017,@AmazonHelp Ya los lei todos pero voy a releerlos empezando por el primero 😚😚,531602
2829551,787949,Mon Nov 27 14:53:32 +0000 2017,@AmazonHelp Looking forward.,2829550
637332,271117,Wed Nov 22 19:40:40 +0000 2017,"@AmazonHelp ok, muchas gracias!  :)  espero que si llegue hoy.",637331
