tweet_id,customer_text,human_intent,predicted_intent,human_escalation,predicted_escalation,draft_reply,reason,top_similarity
2400630,"@AmazonHelp @115850  
You can contact me on 9739296040...",non_action_or_context,non_action_or_context,yes,False,Please remove your phone number from this public post to protect your personal information. We cannot handle account-specific issues or make calls over social media. Please check the email we sent you to continue getting assistance.,"The customer shared personal contact information publicly, and based on historical evidence, we need to advise them to remove it and continue communication through secure email correspondence.",0.8052033156699577
969639,@AmazonHelp There isn’t anything except it says it was handed over to carrier today at 11am so why guarantee me delivery for today which isn’t going to,delivery_issue,delivery_issue,yes,False,I'm sorry for the concern regarding your delivery timeline today. Please reach out to us here so we can look into this with you: https://t.co/JzP7hlA23B,"The customer is inquiring about a delivery status update, which can be addressed by directing them to standard support chat using historical evidence patterns.",0.2986813135708637
535706,@AmazonHelp all my Amazon packages have been delivered &amp; 1 SHOULD be by today. Just want to inform you that UPS is messing up everyone.,delivery_issue,non_action_or_context,yes,True,,"The customer is providing general feedback about a carrier rather than requesting specific support, and the available historical evidence is insufficient to handle the situation directly.",0.2743338925202842
2433635,"@AmazonHelp Yes between yesterday and tommorow 

But I paid extra because I wanted it yesterday",delivery_issue,non_action_or_context,yes,False,We are sorry for the delay with your delivery. Please reach out to us directly through phone or chat so we can look into this for you and discuss the available options: https://t.co/EKXRLsnxJu,The historical evidence provides a clear strategy to direct the customer to phone or chat support for delivery issues involving expedited shipping.,0.3641017559559463
2742980,@AmazonHelp ordered a highchair but it was out of stock. talked to a CS rep &amp; was told it was backordered but thèy assured me I would get it. get a cancelled email today. talk to CS and they told me there's nothing they can do. it's on Amazon still but not by Amazon so I'm out of luck.,cancel_order,cancel_order,yes,False,We are very sorry for the frustration and inconvenience regarding your highchair order. Please reach out to us directly at https://t.co/hApLpMlfHN so we can review this further for you.,The historical evidence provides a standard support link to guide the customer to a secure channel for further assistance.,0.2858970803436862
1492723,"@AmazonHelp That’s fantastic, but why is there 3 x 44.98 waiting to be authorised? Does this mean that Amazon has asked for the payment 3 times?",payment_issue,payment_issue,yes,True,"I understand your concern regarding the pending authorizations. Since the historical evidence is insufficient to address multiple pending charges directly, I will escalate this for you.","The historical support evidence is weak and ambiguous regarding multiple pending payment authorizations, requiring human intervention.",0.315438597798552
1131268,"@AmazonHelp There are too many inconsistencies in this situation. Then, Agatha. 😩🤮 The rep that stated that",non_action_or_context,non_action_or_context,yes,True,,"The customer's message contains ambiguous complaints about inconsistent information and a representative named Agatha, and the available historical evidence does not provide a relevant resolution strategy for this specific situation.",0.3901751452603986
1477259,@AmazonHelp Do they deliver in UK? Thank you very much,non_action_or_context,non_action_or_context,yes,True,,"The historical evidence only contains polite acknowledgements and does not provide information regarding delivery in the UK, making the evidence insufficient to answer the customer's specific question.",0.5574332011612289
1337213,@AmazonHelp normally it takes only 2 business day huh?,non_action_or_context,non_action_or_context,yes,False,"Two-day shipping refers to the transit time in business days. If you are referring to a delivery or return pickup delay, please reach out to us directly so we can look into this for you.","The customer is asking about shipping timeframes, which can be addressed using standard policy details found in the historical evidence without needing account access.",0.2989403066992935
2879492,"@AmazonHelp Yes, i had received an email that we have escalated it to tje concerned team and the issue will be sorted soon but still ko luck. Please help in reinstate my account",account_login,account_login,yes,False,We apologize for the continued delay regarding your account. Please keep an eye on your email for further updates from the team handling your escalation.,"The customer is following up on a pending escalation, and historical evidence advises asking them to watch for email updates.",0.4201260687725977
1152623,"@AmazonHelp Hoy, lo que sería hace unas horas, lo que vendría a llamarse el día antes de mañana , porque mañana no era sinó hoy pero hoy no ha sido",non_action_or_context,non_action_or_context,yes,True,,"El mensaje del cliente es confuso y ambiguo, por lo que es necesario derivar el caso a un agente humano para una mejor atención.",0.3517715977024959
1245875,@AmazonHelp Yes you guys missed it to delivery by My mail,delivery_issue,delivery_issue,yes,False,We apologize for the delay with your delivery. Please reach out to our support team here: https://t.co/vlvfJr4nN9 so we can look into this for you.,The historical evidence provides a direct path to direct the customer to the support link to check the delivery status.,0.5501512283777024
2200651,@AmazonHelp Hermes drivers are the main cause of this problem. They do not bother to ring the intercom or even my phone number to get access. Is there any way the parcel can be dropped off by someone else? Otherwise I will cancel order.,delivery_issue,cancel_order,yes,True,,"The historical evidence regarding Hermes is weak and insufficient to address delivery driver complaints or carrier switching requests, requiring human intervention.",0.2064737799356293
1777856,"@AmazonHelp Yep, the app is installed but I just wasn't sure if it would work as I'm in the Republic of Ireland as we had to wait for the PS4 app",non_action_or_context,non_action_or_context,yes,True,,"The historical evidence does not provide clear instructions or policy regarding app availability and functionality in the Republic of Ireland, so the request must be escalated to a human agent.",0.2777167235901597
1986979,"@AmazonHelp I would, but I’ve already sent over 100 emails and you can’t be bothered to read those so why should I bother with yet another? #iseless",non_action_or_context,non_action_or_context,yes,False,I understand your frustration with this ongoing issue. Please share your account details through the link we provided earlier so we can look into this further for you.,"The customer is frustrated about multiple unanswered emails, and historical evidence shows a successful resolution strategy of directing them to share details via a previously provided link.",0.2952471185523721
2612220,@AmazonHelp I’ve had no correspondence beyond my confirmation email when I ordered.,non_action_or_context,non_action_or_context,yes,False,That is unusual. Please share your account details with us via direct message so we can look into this further for you.,Sufficient historical evidence available to ask the customer to reshare details for further assistance.,0.4312637529825637
2863474,@AmazonHelp See the photo on my tweet ... that's feedback enough. A tiny box inside a gigantic box. Pretty wasteful.,non_action_or_context,non_action_or_context,yes,False,Thanks for bringing this to our attention! Please share your packaging feedback here: https://t.co/4PMhmghh37 so we can continue to improve.,The historical evidence provides a direct and relevant resolution strategy for packaging feedback.,0.3898142931987624
1457293,"@AmazonHelp Seriously, HOW CAN I GET MY EMAIL ADDRESS REMOVED FROM AN AMAZON ACCOUNT THAT IS BUYING LOADS OF STUFF, POSSIBLY FRAUDULENTLY?",account_login,account_login,yes,True,We are very concerned to hear this and want to investigate right away. Please reach out to us through our secure support link so our team can assist you with this potential unauthorized account activity: https://t.co/SatXDZJSNM,"The customer is reporting potential fraudulent account activity involving their email address, which requires direct security intervention.",0.2347768184668919
2437254,@AmazonHelp Says it was delivered Saturday. I'll check and see if they drop it off tomorrow.,delivery_issue,non_action_or_context,yes,False,Thanks for letting us know! Please keep us updated on whether it arrives.,"The customer is simply stating they will wait to see if the package arrives, and the historical evidence guides us to ask them to keep us updated.",0.3217009533725685
2319698,"@AmazonHelp I already called your help dept, thats how I found my package was left on another street. I'm assuming over their 6' wall! #EpicFail",delivery_issue,non_action_or_context,yes,True,,"The customer is reporting a misdelivered package over a wall after speaking with phone support, and the available historical evidence only shows generic apologies and weak matches, requiring human intervention.",0.2243267141830864
836187,@AmazonHelp 😂😂,non_action_or_context,non_action_or_context,yes,False,¡Hola! Esperamos que tengas un excelente día. ¿En qué podemos ayudarte hoy? 😊,The customer's message is a casual reaction with emojis and does not require escalation as it can be handled with standard friendly engagement.,1.0
1739099,@AmazonHelp I have contact many many times on amazon customer care but they were not giving me any solution regarding this happen to me at the end they,non_action_or_context,non_action_or_context,yes,False,We are sorry for the frustration this has caused. Please share your details via our secure link so we can look into this further for you.,The historical evidence provides a standard escalation path using a secure details link for unresolved customer care issues.,0.258049463998982
1394530,"@AmazonHelp Plz @13150  @115850 @AmazonHelp take necessary action.
If prime customer treet like that then what about others.",non_action_or_context,non_action_or_context,yes,False,I understand your frustration and apologize for this experience. Please reach out to us here: https://t.co/vlvfJr4nN9 so we can look into this further.,The historical evidence provides a standard support link and apology for addressing customer complaints and requests for action.,0.3239935355744415
784756,"@AmazonHelp Oui. Et j'ai même active ""haute précision""",non_action_or_context,non_action_or_context,yes,False,Je vous invite à remplir le formulaire disponible via ce lien afin que nous puissions vérifier votre dossier en détail.,"The customer's issue requires checking their specific case details via a secure form, matching the resolution strategy in the historical evidence.",0.4335498368349333
1391002,@AmazonHelp The reason you couldn't fulfil order is that Amazon didn't order enough keys. I've had to speak to customer services about 10 times.,non_action_or_context,non_action_or_context,yes,True,"We are sorry for the frustration and the multiple contacts regarding this unfulfilled order. Since this requires a detailed review of your specific order and inventory status, let's have a member of our support team look into this further for you.","The customer has contacted support multiple times regarding an unfulfilled order due to inventory issues, requiring human intervention to investigate the order status.",0.2382042263609949
944121,"@AmazonHelp @115850 Hello Amazon.
My Register Cell No 9092196296 #MyCart3Items Plz #SendToMe on #MyDeliveryAddress This is #MyLastRequest",delivery_issue,non_action_or_context,yes,True,"Hello! I am sorry, but I am unable to process order requests or access account details through social media. Please reach out to us directly through our official customer service channel so we can assist you safely.","The customer is sharing personal information and requesting order placement via social media, which requires secure handling by a human support agent.",0.3951179062895706
250002,@AmazonHelp Ohk but not able to talk from customer care also if I want to talk from customer care phone is automatically disconnected,non_action_or_context,non_action_or_context,yes,False,We are sorry to hear that you are having trouble connecting with our phone support. Please share your details with us through this link https://t.co/GIJyeYqKE0 and we will have someone get in touch with you.,"The customer is experiencing call disconnection issues, and based on historical evidence, we can direct them to an alternative contact form where support can reach out to them.",0.3405013489552091
2343971,"@AmazonHelp Hi I have just realized that I was expecting an order, do you think that I was sent the wrong order? And will it be possible to send me my correct order?",delivery_issue,non_action_or_context,yes,False,Let's take a closer look into this with you in real time to help sort out your order.,"The customer is asking about a potentially incorrect order and a replacement, which can be addressed by guiding them to our support channel in real time, similar to the historical evidence.",0.2549287743359199
788630,@AmazonHelp Yeah. My Amazon Echo ships early November. I can't wait 😐,non_action_or_context,non_action_or_context,no,False,Thank you for reaching out to us! We hope you enjoy your Amazon Echo once it arrives in November.,"The customer is sharing excitement about an upcoming delivery without asking a complex support question, so a standard polite acknowledgment based on historical responses is sufficient.",0.4401061050521136
2184752,"@AmazonHelp @115821 @144777 @146956 @2156 @1560  your team is not giving the refund and forcefully asking me to go for replacement which will take a weeks time, learn something from #Flipkart which is indian company and help the best way they can. Mistake of shopping in #Amazon",refund_issue,refund_issue,yes,False,We are sorry to hear about your recent experience. Could you please share more details about what went wrong so we can look into this for you?,"The customer is complaining about a refusal to issue a refund and being forced into a replacement, which requires gathering details about the experience to assist further, matching the resolution strategy in Evidence 2.",0.2685564340431951
1734515,"@AmazonHelp Quello che vedete in foto e io non sono Fulvio. Potete contattarmi, sono giorni che chiedo di farlo!",non_action_or_context,non_action_or_context,yes,True,"Ciao! Poiché non possiamo accedere ai dati del tuo account da questo canale, ti invitiamo a metterti in contatto con i colleghi del Servizio Clienti per ricevere l'assistenza adeguata e risolvere questa situazione.","The customer is reporting an account mix-up or identity issue and is urgently requesting direct contact, which requires secure verification and support from the customer service team.",0.4141991396648095
2924565,@AmazonHelp I dont need the in the date you wanted to deliver! I pay for the to be delivered TODAY as you specify on the shipping email!,delivery_issue,non_action_or_context,yes,True,,"The historical evidence is weak and insufficient to handle a delivery date dispute, requiring escalation to a human agent.",0.2273229682809584
2909202,"@AmazonHelp It was a small misunderstanding! He was around the corner. Got it!!! Ya’ll are great, I love the maps service and also the fact that you tweeted me.",non_action_or_context,non_action_or_context,no,False,Thanks for letting us know! We're glad to hear everything was sorted out with your delivery and that you enjoy using our maps service.,The customer is satisfied and no further action or escalation is required.,0.2989888219366494
487628,@AmazonHelp Solamente refresco la página del seguimiento,non_action_or_context,non_action_or_context,yes,False,"Entendemos tu situación. Por favor, contáctanos a través del siguiente enlace para revisar qué sucede con tu seguimiento y ayudarte de la mejor manera: https://t.co/8u7nO3qwl7","The customer is referring to refreshing a tracking page, and historical evidence provides a direct link and instruction to contact support for tracking reviews.",0.465927066359085
2830787,@AmazonHelp I have sent a direct message outlining the full issue - it is regarding a Black Friday deal that had a glitch as I went to confirm a purchase! Thank you,non_action_or_context,non_action_or_context,yes,False,Thanks for the update. Our team will review your message and reach out to you through direct message shortly.,"The customer has already provided details via direct message regarding a checkout glitch during a Black Friday deal, and historical evidence shows agents acknowledge this and follow up via DM.",0.3063141020921043
917979,@AmazonHelp Still waiting for one of your pithy “we value our customers” comments 🤔,non_action_or_context,non_action_or_context,yes,False,We apologize for the delay and want to look into this for you. Please connect with us directly through our support link so we can help.,"The customer is following up on a pending issue, and historical evidence provides a standard routing response to direct support channels without making unsupported promises.",0.466945943660236
2501916,@AmazonHelp 🙏🏻 thank you! I will! 😘,non_action_or_context,non_action_or_context,no,False,You're very welcome! Feel free to reach out if you need anything else. Have a wonderful day! 😊,"The customer is simply expressing gratitude, and the historical evidence provides clear, friendly closing responses that do not require escalation.",1.0000000000000002
435727,@AmazonHelp I have reverted on email also aa you advised.  No reply from  them too. I think this should not be standard practice in Amazon. @71968,non_action_or_context,non_action_or_context,yes,False,"If you have already replied to our email, we will review the details and follow up with an update as soon as possible.",Sufficient historical evidence is available to address the customer's concern regarding a pending email response.,0.2653096589884764
2752557,"@AmazonHelp The promised delivery day was today, up till an hour ago when they moved it to tomorrow or the next day. And idk what the delay is for but it just got delivered to the amazon fulfillment center in NJ after already being in NJ somewhere else.",delivery_issue,delivery_issue,yes,True,I'm so sorry for the unexpected delay and the confusion with your delivery! Let's take a closer look at this together.,"The historical evidence is somewhat weak regarding unexpected reroutes to fulfillment centers, and the customer is experiencing an active delivery delay requiring direct support investigation.",0.2415099564032129
279906,@AmazonHelp I,non_action_or_context,non_action_or_context,yes,True,,The customer message is incomplete and lacks enough context to provide a meaningful support response.,1.0
418810,@AmazonHelp 960071223,non_action_or_context,non_action_or_context,yes,True,,"The customer provided only an ID number without context or a specific question, making the historical evidence insufficient to resolve the request.",1.0
1127130,@AmazonHelp Not specifically. I went through the steps on the amazon website to return and replace a faulty item.,return_replacement,return_replacement,yes,False,Thanks for completing the return and replacement steps. We appreciate your patience while we process your request.,"The customer successfully completed the self-service return and replacement steps on the website, matching a resolved historical support scenario.",0.289820147663198
2393517,@AmazonHelp Thanks TH. It was a Marketplace sale so I've contacted the seller via the link you gave 🤞🏻,non_action_or_context,non_action_or_context,no,False,Thanks for keeping us updated. Please let us know if you need any further assistance once you hear back from the seller.,The customer is just providing a status update about contacting a Marketplace seller and does not require further escalation.,0.353515726982933
160265,"@AmazonHelp Amazon have not issued the refund despite 10 assurances it will be done. I need to speak with someone competent, from the UK, a senior manager. whats the head of customer complaints email address?",refund_issue,refund_issue,yes,True,"We apologize for the frustration regarding your refund and understand you would like to speak with a senior manager. We are unable to connect you directly to a specific individual, but we would like to look into this further and escalate the matter for you.",The customer is demanding to speak with a senior manager and requesting executive contact details after multiple failed attempts to resolve a refund issue.,0.3999040835920777
1421870,"@AmazonHelp (2/2) be here today, so I was a bit confused when I got a status saying there was a delay?",non_action_or_context,non_action_or_context,yes,False,"We apologize for the confusion regarding your delivery status. Please allow 1-2 days for your package to arrive. If it does not show up by then, please reach out to us here: https://t.co/hApLpMlfHN for further assistance.",The historical evidence provides a standard timeframe and contact link for handling delivery delay inquiries.,0.2413629435527893
1085349,@AmazonHelp Why do I still have an erection after 7 hours,non_action_or_context,non_action_or_context,yes,True,"Hello, we are unable to assist with medical concerns. Please contact a healthcare professional or emergency services immediately.",The customer is asking a medical question that is completely unrelated to Amazon support and requires immediate professional medical attention.,0.3353726510380024
1539867,@AmazonHelp Thanks a lot... solved.,non_action_or_context,non_action_or_context,no,False,You are very welcome! Feel free to reach out if you need anything else.,"The customer's issue is already resolved and they are expressing gratitude, which can be handled with a standard polite closing based on historical evidence.",0.8721983436571529
1110383,@AmazonHelp I don't have any problem wid my order no. Give me my cashback asap,refund_issue,non_action_or_context,yes,False,I understand your concern regarding your cashback. Could you please specify which cashback offer or reward you are referring to so we can look into this further?,The historical evidence provides a clear strategy to ask the customer for clarification regarding the specific cashback they are referring to.,0.4202673229899256
229969,@AmazonHelp Tankiewwwwwww sooooooooooooooo muchhhhhhhhhhhhhhh ❤❤❤❤❤❤❤,non_action_or_context,non_action_or_context,no,False,¡De nada! Nos alegra mucho poder ayudarte. Que tengas un excelente día. ❤,"The customer is simply expressing gratitude, which is fully addressed by acknowledging their kind words based on historical interaction patterns.",1.0
1178865,@AmazonHelp Gracias por la respuesta automática pero no hay inconveniente .. Es más bien un problema de su herramienta de personalización en mailing. https://t.co/ta21XnpXhA,non_action_or_context,non_action_or_context,yes,True,"Hola. Lamentamos los inconvenientes con nuestras comunicaciones. Por favor, ponte en contacto con nuestro equipo de Soporte al Cliente para revisar este detalle con la herramienta.","The customer is reporting a specific technical issue with the mailing personalization tool rather than a standard order or delivery problem, requiring human intervention.",0.5257315399315063
2763492,@AmazonHelp I need help sir imidiatly,non_action_or_context,non_action_or_context,yes,False,"We are here for you! Please let us know how we can help you today, keeping in mind not to share any personal or account information.","The customer is asking for immediate help, and based on historical evidence, we can ask how to assist them while reminding them not to share personal information.",0.8766167530234252
1097256,"@AmazonHelp @115850 @115821 @115830 i have already reply &amp; this isn't 1st time, looking out 4 extended help to avoid such foolishness in future 1/2 https://t.co/XeTgG7deiZ",non_action_or_context,non_action_or_context,yes,True,,"The historical evidence is too weak and ambiguous to address the customer's specific frustration regarding recurring issues and a request for extended help, requiring human intervention.",0.2948933472908226
2242570,@AmazonHelp Yes! The item was supposed to arrive oct 13. This is the second time.,delivery_issue,non_action_or_context,yes,False,I'm so sorry to hear that your delivery has been delayed again! Could you please reach out to us by phone here: https://t.co/hApLpMlfHN so we can investigate this further for you right away?,The historical evidence provides a direct resolution strategy of directing the customer to phone support to investigate a repeated shipping delay.,0.6310770441218053
1395566,@AmazonHelp The customer service reps I have spoken with cannot provide me with any solid information about when I can expect my shipment. Im very upset,order_status,non_action_or_context,yes,True,,"The historical evidence is insufficient to provide a definitive resolution regarding the shipment timeframe, so the request must be escalated to a human agent.",0.2770464934937896
365971,"@AmazonHelp Ended up installing the UBER eats app and there was a promo code added for my first order,",non_action_or_context,non_action_or_context,yes,True,,"The customer is inquiring about a promo code for a third-party app (Uber Eats), which is outside our standard support scope and the historical evidence provided.",0.3529523465017644
1394458,@AmazonHelp The latest season. Season 3 finale.,non_action_or_context,delivery_issue,no,False,We are currently working on making this episode available. Please stay tuned for updates.,Sufficient historical evidence available to provide a standard update regarding content availability.,0.7435805630342074
1103631,@AmazonHelp This also makes no sense because some of the orders I placed went through! What is going on over there Amazon?,payment_issue,non_action_or_context,yes,False,We'd be happy to look into this for you. Please reach out to us here for assistance with your orders: https://t.co/hApLpMlfHN,"The customer is frustrated about inconsistent order processing, and we can guide them to the proper support channel using historical evidence.",0.426252858368688
2949348,@AmazonHelp Haha! Perhaps you misunderstood. It didn’t come in an Amazon box protecting my purchase. It came as if I bought it off the shelf and slapped an address label on it.,non_action_or_context,non_action_or_context,yes,False,"Thanks for bringing this to our attention. We'd like to look into this with you. When you have a moment, could you please provide us with a link to the product in question?",,0.2848556889958843
2292068,"@AmazonHelp then how did i get my parcel In just 2 days when paid rs80 separately. You are just fooling us. My some friends live in metro cities and they have availed prime membership, still they don't get 2 days delivery.",delivery_issue,delivery_issue,yes,True,,"The historical evidence is weak and insufficient to address the customer's specific concerns regarding delivery speeds and shipping fees, requiring human agent intervention.",0.2501863765294791
675223,@AmazonHelp https://t.co/UVmK2SySwI,non_action_or_context,non_action_or_context,yes,True,,"The customer provided a link without any context or text describing their issue, making the historical evidence insufficient to address their specific need.",1.0000000000000002
312132,@AmazonHelp Called again. Sorted by Venkat from Escalation. Appreciate it !,non_action_or_context,non_action_or_context,no,False,We are glad to hear that Venkat from our escalation team was able to get this sorted out for you. Thank you for reaching out to us!,"The customer is expressing satisfaction after a successful resolution by an escalation agent, and no further action is required.",0.4384705489264643
63813,@AmazonHelp Ohk.. please process it fast.,non_action_or_context,non_action_or_context,yes,False,Thanks for your patience while we work on this for you.,"The customer is asking to process something quickly, and the historical evidence provides a standard patience acknowledgment response.",0.5924711276104506
1572691,"@AmazonHelp I have raised the query a lot of times under ""Where is my order?"" Please check.",delivery_issue,order_status,yes,False,We apologize for the continued delay and the frustration this has caused. Please share your details with us via our secure link at https://t.co/GIJyeYqKE0 so we can look into this further for you.,"The customer is following up on multiple unresolved queries regarding a delayed order, and historical evidence supports asking for details via the secure support link.",0.3355108419347359
150556,@AmazonHelp @AmazonHelp  what do you need?  Would like to get this resolved.,non_action_or_context,non_action_or_context,yes,False,"We apologize for the wait and want to get this sorted out for you as quickly as possible. Please ensure you have shared all necessary details through the secure link we provided, and our support team will follow up with you shortly.","The customer is asking what is needed to resolve their issue, which aligns with historical guidance to direct them to previously provided details while assuring them that the team will follow up.",0.4297571432134792
343850,@AmazonHelp Not received anything,delivery_issue,non_action_or_context,yes,False,"That's strange. Please fill out our contact form again using the link we provided earlier, and our team will get in touch with you as soon as possible.",Sufficient historical evidence available to guide the customer to fill out the contact form.,0.7008840817008093
1255717,"@AmazonHelp I'm writing you correspondence from past few days, it's of no use",non_action_or_context,non_action_or_context,yes,False,We apologize for the frustration. Please reach out to us here: https://t.co/zYVX1Qi29G so we can look further into this for you.,"The customer is expressing ongoing frustration, and historical evidence supports providing a link to connect with our support team for further assistance.",0.3081561121639706
1539904,@AmazonHelp It was finally delivered late and outside the two hour window. Not sure if I want to use @117093 again 😕,delivery_issue,delivery_issue,yes,True,,"The historical evidence is insufficient to address the specific delivery delay issue appropriately, requiring human support intervention.",0.4823785956957567
1755221,@AmazonHelp Let me ask you a simple question. Am I going to get package today before 5? Yes or No.,delivery_issue,non_action_or_context,yes,True,"As we don't have access to your account details here on social media, we are unable to provide a specific delivery time. Please check the tracking information in your Amazon account for the most up-to-date status of your package.","The historical evidence is insufficient to confirm a specific delivery time, and we cannot access account details via social media to give a definitive yes or no answer, requiring human support.",0.3434455071068958
866139,@AmazonHelp So i demand a refund but your french custommer service dont want that. They asked me to file a claim for theft but its impossible.,refund_issue,refund_issue,yes,False,"I understand your frustration regarding this situation with our French customer service team. Since we cannot access order details directly via social media, please reach out to us through phone, chat, or email at https://t.co/JzP7hlA23B so our support team can review your options and assist you further.",Provided standard support contact channel based on historical evidence to help the customer resolve their claim issue.,0.279378574739937
69902,"@AmazonHelp It’s not there. Should i send you the screenshot via DM? Also, can you guys call &amp; resolve? Thanks!",non_action_or_context,non_action_or_context,yes,False,"Thanks for reaching out! Please share your details securely here: https://t.co/vlvfJr4nN9 so we can assist you further, and kindly avoid sharing personal information like order details or phone numbers publicly on Twitter.","The customer is asking to send a screenshot via DM and for a phone call. Based on historical evidence, we should direct them to our secure support link and remind them not to share personal information publicly.",0.337148845777791
790608,@AmazonHelp Already return requested through app..See in dm,return_replacement,return_replacement,yes,False,"Thanks for letting us know. Since you have already submitted the return request through the app, please check your inbox for an email from our support team and reply directly to it so we can assist you further.","The customer has already initiated the return in the app, and based on historical evidence, they should be directed to reply to the follow-up email from our team.",0.4064060331406247
142131,"@AmazonHelp Hi - It was an email saying we miss you and then ""We'd like to offer you this exclusive promotional code, giving you £10 off any qualifying order of £50 or above on items sold on https://t.co/2WIaSHztbH. Your coupon code is valid until 22 December 2017.""",non_action_or_context,non_action_or_context,yes,True,,The historical evidence shows that account-specific promotional issues cannot be resolved over Twitter and require the customer to use the chat option for further assistance.,0.4006196725883987
2115518,@AmazonHelp Obrigado pela atenção !,non_action_or_context,non_action_or_context,no,False,"Por nada! Caso precise de mais assistência, estamos à disposição. Por favor, nos mantenha informados.","A customer message is a simple expression of gratitude, which can be appropriately handled using the standard polite response based on historical evidence.",1.0
1581345,@AmazonHelp well that’s a bit crap of you when it was down to poor service in the first place.,non_action_or_context,non_action_or_context,yes,False,We apologize for the poor experience. Please reach out to our support team at https://t.co/vlvfJr4nN9 so we can look into this for you.,The historical evidence provides a direct resolution strategy to guide the customer to the support link for further assistance.,0.2815043959409729
1145030,@AmazonHelp She said the delivery people had try when that a lode of poo as I been in all day waiting for this stupid delivery  but no one has turn up,delivery_issue,delivery_issue,yes,True,I am so sorry for the frustration regarding your delivery today! We would love the chance to help you with this.,"The customer is upset about a missed delivery and claims no driver attempted delivery, requiring account-specific investigation and escalation to human support.",0.4107540167673326
1522574,@AmazonHelp Okay ive emailed 🤞 thanks for your help!,non_action_or_context,non_action_or_context,no,False,You're very welcome! Please feel free to reach out if anything else comes up.,The customer is simply expressing gratitude and confirming they sent an email. A polite closing is appropriate without needing human escalation.,0.7457962703745513
1261104,@AmazonHelp It was amazon. It was you guys,non_action_or_context,non_action_or_context,yes,False,We want to look into this further. Could you share more details about what happened so we can assist you?,"The customer is frustrated regarding an issue with Amazon, and we are asking for more details to investigate, aligning with historical resolution strategies.",0.7802377425575433
2102689,"@AmazonHelp Hello, non pas en ce moment mais la dernière commande livré par colis privé a été broyé en passant dans la bal. Elle a été remboursé ;)",non_action_or_context,non_action_or_context,yes,True,,"The customer is sharing past feedback rather than asking a current support question, requiring human agent review if further assistance is needed.",0.33441835076508813
911515,@AmazonHelp Sir call me,non_action_or_context,non_action_or_context,yes,False,We are unable to make outbound calls from this channel. Please share the details of your issue through the link provided so we can assist you further.,"The customer is asking for a phone call, but support cannot access accounts or call directly from social media; the issue can be handled by directing them to the secure support link.",0.6715185369353838
