tweet_id,parent_text,customer_text,intent,escalation,escalation_reason,label_status,labeler,label_timestamp,confidence,notes,ai_intent,ai_escalation,ai_escalation_reason,ai_confidence
500676,@234602 I'm sorry for the unexpected charge! We'd like to look into this with you when you have a moment. Please phone or chat with us here and we'll be happy to help: https://t.co/hApLpMlfHN ^BN,@AmazonHelp Just sent a chat noting my experience &amp; I was able to get on the phone w someone to remove the charge but I am all but certain I'm ending my account. I've just had too many security issues and now that there's been an actually charge I just don't trust @115821 w my financial info,payment_issue,yes,Account access and login verification required,human_reviewed,human,2026-09-11T05:46:00.221717+00:00,High,Pre-filled from AI proposal (`account_login`). | Final semantic audit: intent account_login -> payment_issue,account_login,yes,Account access and login verification required,High
1714262,"@519122 We'd like to look into this for you. At your nearest convenience, please send us your details here: https://t.co/4iTcP7PeU9 ^GM",@AmazonHelp this is hilarious it's just straight up a bot now,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:46:00.647009+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1103611,"@306985 Sometimes, packages may be scanned as delivered while still in transit. Was the rep you spoke with able to resolve the issue? ^JS","@AmazonHelp well not like the original one was delivered at all, prime or not",delivery_issue,yes,Delivery problem requires package tracking and status check,human_reviewed,human,2026-09-11T05:40:29.493408+00:00,High,Pre-filled from AI proposal (`delivery_issue`).,delivery_issue,yes,Delivery problem requires package tracking and status check,High
2600217,"@174523 Hola, lamentamos que hayas tenido un retraso con el pedido. ¿Cuál era la fecha estimada de entrega? Además, ¿El pedido fue gestionado por Amazon o un vendedor externo? ^AV","@AmazonHelp Vendido por Amazon.
Star Wars: Battlefront II - Edición estándar para PS4.
Salía hoy a la venta.
Si me avisáis antes, lo hubiese comprado en cualquier otro sitio. ☹️",delivery_issue,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:40:30.806504+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: intent non_action_or_context -> delivery_issue,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
2514693,"@716464 Hi, without sharing any personal account details can you share with us what is occurring ? We would like to help if possible.^CR",@AmazonHelp Parcels are being left on pavements or with bogus neighbours. Asking about carrier options and basically told nothing you can do,delivery_issue,yes,Delivery problem requires package tracking and status check,human_reviewed,human,2026-09-11T05:46:01.064953+00:00,High,Pre-filled from AI proposal (`delivery_issue`).,delivery_issue,yes,Delivery problem requires package tracking and status check,High
473363,"@227710 Hi, das hört sich ja gar nicht gut an. :(
Hat deine Lieferung das voraussichtliche Lieferdatum denn schon überschritten? ^AM","@AmazonHelp Jop, sollte Gestern kommen... Ihr könnt nicht mit Prime und einer Lieferung binnen 3 Tagen für ein Produkt werben, wenn Ihr oder eurer Partner es nicht Liefern kann... Ich finde das Unfair gegenüber des Kunden, der auch am Wochenende in einen Laden gehen kann. https://t.co/eq0OyGdeSc",delivery_issue,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:40:33.838946+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: intent non_action_or_context -> delivery_issue,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
701326,@287420 All the products are shipped and mapped for the delivery based on the estimates provided. Did we happen to miss on it? ^HS,@AmazonHelp They were supposed to be delivered by today bt there r still no updates,delivery_issue,yes,Delivery problem requires package tracking and status check,human_reviewed,human,2026-09-11T05:40:35.205656+00:00,High,Pre-filled from AI proposal (`delivery_issue`).,delivery_issue,yes,Delivery problem requires package tracking and status check,High
2616435,"@739531 Thanks for letting us know, Naveed! Be sure to leave feedback in the e-mail survey as well! 😀 ^CS",@AmazonHelp You betcha ✍️,non_action_or_context,no,No action required for acknowledgement or feedback,human_reviewed,human,2026-09-11T05:40:36.332076+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: escalation -> no. No action required for acknowledgement or feedback,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1047278,@367534 Hi Matt. Dd you receive any email update about your order? Can you please provide a link to the item in question? ^TP,"@AmazonHelp Not had any updates yet, if I didn't go on Sony's blog I wouldn't have known - this is the item: https://t.co/gfh5ZLuHtb",order_status,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:40:38.007528+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: intent non_action_or_context -> order_status,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
379933,@161882 as we consider them to be personal information. Our Twitter page is visible to the public. [2/2] ^NS,@AmazonHelp Is it Amazon courier or something else?? Give me d Agartala address and contact number..I will contact them by myself..,delivery_issue,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:40:39.190419+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: intent non_action_or_context -> delivery_issue,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
2200755,"@583617 Hi. Let us look into this issue, please contact us by phone or chat here: https://t.co/JzP7hlA23B Take care! ^DA",@AmazonHelp Good morning tried to use your chat services this morning but it doesn’t give the option for chat on the link you sent me. Only email or phone. I have a bad cough at present to chat is the better option. Please help. https://t.co/OaHbfyh4q5,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:40:40.325489+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
2385782,@687596 We would like to help. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly.(1/2) &amp;CB,@AmazonHelp Order detail-403-9958424-1981160. Pls provide resolution.,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:40:41.483164+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
977814,@351907 I'm sorry for the trouble. Have you reported this to our support team here: https://t.co/vlvfJrlYEH ? ^AU,@AmazonHelp Called your customer support at 180030009009. Didn't get any update from them.,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:40:42.918468+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
183434,@159137 That's quite a remark. Could you let us know what went wrong so we can look into it? ^AK,@AmazonHelp Ridiculous,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:40:44.068510+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
2766377,@280569 I am sorry to hear this. Can I ask what was the estimated delivery date given to you on the confirmation email you received when placing this order please? ^GA,"@AmazonHelp It never was given, not that I remember. I pre-ordered them, so I expected them to arrive closer to the release dates. But now it's been weeks since their release and still no dispatch.",delivery_issue,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:40:45.210100+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: intent non_action_or_context -> delivery_issue,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
676866,@281467 Kindly connect with our support team here: https://t.co/TdDksLo6Mf. We'll assist you in purchasing the TV. ^PS,"@AmazonHelp Never works. No result from the last time, I can't even call the customer service",non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:40:47.687255+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
2441720,"@688270 Hi Claire! That's a great question. Since we don't have access to your account via social media, please reach out to us here: https://t.co/a4M8XU5gJo.  ^SY","@AmazonHelp ok, will do thank you for replying",non_action_or_context,no,No action required; customer confirms they will follow the instructions,human_reviewed,human,2026-09-11T05:40:52.397573+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: escalation -> no. No action required; customer confirms they will follow the instructions,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
2787696,"@778235 Truly sorry for the wait, we're here to help! With Twitter, we have no access to any account or order information. What does the tracking currently display? Check here: https://t.co/aaDyEz1VgE and please let us know! ^JE",@AmazonHelp I'll send you guys a DM!,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:46:01.609826+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1395793,"@444580 Olá, Tati! Sem compartilhar informações pessoais, o pedido foi enviado pela Amazon ou por um vendedor? ^NB",@AmazonHelp Mandei print de detalhes do envio inbox.,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:46:02.001518+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1986995,@588165 Refunds may not have been possible depending on the seller. Did the rep request a stop and return on the missing items? ^MC,"@AmazonHelp Wouldn’t mind but I was going into town with 4 kids one 7 months to get quite a lot and thought I’d order these things to save traipsing the kids round all the shops. One was baby milk. Thought,will arrive the next day. I order loads from yourselves but this has put me right off.",delivery_issue,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:46:03.432668+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: intent non_action_or_context -> delivery_issue,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
2317036,@214323 We'd love to help! Sometimes banks can hold authorizations for online orders: https://t.co/m585PXtiHM. Let us know. ^KJ,@AmazonHelp Please follow me so I can DM you ;),non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:46:03.854105+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
38561,"@124406 N'hésitez pas à scruter les promotions, peut-être qu'il y aura une surprise pour vous 😉 ^MA",@AmazonHelp J’espère bien haha,non_action_or_context,no,No action required; conversational acknowledgement,human_reviewed,human,2026-09-11T05:41:08.523230+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: escalation -> no. No action required; conversational acknowledgement,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
362429,"@201838 When you contacted in, did we give you a date to wait until before action could be taken?  ^KB",@AmazonHelp oh you have taken action every day. the latest after 5 days of waiting is lost in transit ordering me a new one. a bit of a joke this prime,delivery_issue,yes,Delivery problem requires package tracking and status check,human_reviewed,human,2026-09-11T05:41:09.952137+00:00,High,Pre-filled from AI proposal (`delivery_issue`).,delivery_issue,yes,Delivery problem requires package tracking and status check,High
2677989,@753632 Is the call or chat option available? ^RR,@AmazonHelp Every time I try to send details about the fact your company has screwed me over the send button is not working,product_issue,yes,Product defect or troubleshooting required,human_reviewed,human,2026-09-11T05:41:14.444534+00:00,High,Pre-filled from AI proposal (`product_issue`).,product_issue,yes,Product defect or troubleshooting required,High
741526,@297346 Oh no! Have you checked your Spam or Junk folders?  ^CO,@AmazonHelp checked them and there's nothing there. i've never had a problem receiving emails from amazon before and i haven't changed my email or anything on my account :(,account_login,yes,Account access and login verification required,human_reviewed,human,2026-09-11T05:41:15.519400+00:00,High,Pre-filled from AI proposal (`account_login`).,account_login,yes,Account access and login verification required,High
1091280,"@377478 I'm sorry you haven't received the parcel! Please try these steps, and keep us posted: https://t.co/YZqdLDmh7p ^BH",@AmazonHelp HUH?  So let me see I order thousands of dollars from Amazon and I have to do what? I have asked my neighbors they got shit,delivery_issue,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:46:04.422750+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: intent non_action_or_context -> delivery_issue,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
2269127,"@660325 Really sorry to hear about the delivery issue, we always aim o deliver by the date stated in the order confirmation email. ^JJ",@AmazonHelp I guess when it comes to Christmas - DO NOT TRUST the Amazon website!,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:46:50.206854+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1373383,@439645 What's the current order status here: https://t.co/Y5jpI9gRhE? Has an updated delivery date been provided? ^SB,@AmazonHelp Nope! 18-20th. Not acceptable,delivery_issue,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:46:50.645742+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: intent non_action_or_context -> delivery_issue,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
442841,"@219967 I certainly understand your concern. As said earlier, please reply to the email correspondence which you have received from us with your further insight and we'll reach out to you with an update on that. Appreciate your understanding. 1/2 ^HS",@AmazonHelp All my claims about cashback are settled thanks amazon,non_action_or_context,no,No action required; customer confirms claims are settled,human_reviewed,human,2026-09-11T05:41:21.485374+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: escalation -> no. No action required; customer confirms claims are settled,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
816326,@314395 I'm sorry for this wait. What was the delivery estimate given at Checkout? ^DO,@AmazonHelp Sept 11 then last week it magically changed to the 16th to 20th.,delivery_issue,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:41:23.049576+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: intent non_action_or_context -> delivery_issue,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1047943,@367688 I get your concern regarding the pricing. The prices are decided by the seller. Currently this is the best we can offer. ^SG,@AmazonHelp Are you sure I am having your words now and I will show these prices with apple also how they can give their product,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:46:51.113517+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
2285799,"@664217 Bonjour,
Les catégories ont été séparées pour permettre à nos clients d'affiner leurs recherches.
^MD","@AmazonHelp Ca je m'en doute, ce qui me chiffonne c'est que ça participe au clivage hommes/femmes. Parce qu'en plus, j'ai regardé ce qu'il y avait dans ces catégories et c'est quasiment la même chose, alors une telle différenciation est vraiment dommage.",non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:46:54.829430+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
205965,"@164788 Sorry to hear this Steven. Without sharing personal/account info, can you please advise what happened ? ^TD","@AmazonHelp It used to say ""Dispatching today, delivery tomorrow"", now it says ""Dispatching tomorrow, delivery Wednesday"".",delivery_issue,yes,Delivery problem requires package tracking and status check,human_reviewed,human,2026-09-11T05:41:29.667935+00:00,High,Pre-filled from AI proposal (`delivery_issue`).,delivery_issue,yes,Delivery problem requires package tracking and status check,High
409343,@212595 Hi there! Please keep us posted on the outcome of your chat! We want to make sure you're taken care of! ^JM,"@AmazonHelp All taken care of. Stellar work.
Rahul 2020",non_action_or_context,no,No action required; customer confirms resolution,human_reviewed,human,2026-09-11T05:41:31.003816+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: escalation -> no. No action required; customer confirms resolution,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
2448297,@701784 I'm very sorry for any delay. Have we given notification of a possible delay? What is the latest tracking showing here: https://t.co/Y5jpI9gRhE We're here to help! ^SK,@AmazonHelp I just got it after the expected time :(,delivery_issue,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:46:10.098649+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: intent non_action_or_context -> delivery_issue,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1530923,@474948 Very odd! Have you tried restarting your Fire Stick? Let us know how this helps. ^JA,@AmazonHelp Yes loads of times and still nothing,product_issue,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:41:34.155599+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: intent non_action_or_context -> product_issue,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
2755639,"@517966 I'm sorry for the wait! To confirm, what's the delivery date shown in your order confirmation e-mail here: https://t.co/YZGk5Kk5hk? ^JM","@AmazonHelp it was supposed to be Saturday the 18 but got delayed, tracking showed it out for delivery today but just got another delayed message.",delivery_issue,yes,Delivery problem requires package tracking and status check,human_reviewed,human,2026-09-11T05:46:10.523062+00:00,High,Pre-filled from AI proposal (`delivery_issue`).,delivery_issue,yes,Delivery problem requires package tracking and status check,High
2364686,"@682706 Grazie per la fiducia, allora cominciamo con una piccola sorpresa, clicca qui: https://t.co/YqSLjWcfCa ed inserisci i dati richiesti! 😊 ^GA",@AmazonHelp Form compilata! 😊,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:46:11.692519+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1596998,"@490602 D'après le lien de l'article partagé, il y a encore deux exemplaires disponibles pour cet article en noir, pointure 43. ^SB",@AmazonHelp De la première paire que je renvoie,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:46:55.263407+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
843606,"@177329 😂😂 Les films oui, Dany Boon par exemple 😍 qu'en pensez-vous ? ^SN","@AmazonHelp Je suis moins film mais je les regarde. Au niveau Français c'est mieux mais je suis très compliqué ! Dany Boon je n'aime pas plus que ça, j'ai vu Rien à Déclarer que j'ai apprécié mais ces autres films ne m'attire pas plus que ça",non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:47:00.904789+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1537563,@476653 I'm sorry for the experience! This is not what we want to hear.  Were you able to use the link provided by ^JP? ^MO,"@AmazonHelp I received package from different order today, so I don't know what...'because the employee did not have access to the delivery location' is",delivery_issue,yes,Delivery problem requires package tracking and status check,human_reviewed,human,2026-09-11T05:47:01.471070+00:00,High,Pre-filled from AI proposal (`delivery_issue`).,delivery_issue,yes,Delivery problem requires package tracking and status check,High
176374,@157499 A return can be set up with these steps: https://t.co/gjxulNQdEx. If available a replacement will be shown in the return process. ^EP,"@AmazonHelp Sorry,  but in a return I would have waited 2 months to get the book back to the US, and 2 months to get it back, added to the 2 that I have already waited it’s 6 months since I placed the order! it’s a lot of time, I do not agree with it",return_replacement,yes,Return or replacement processing required,human_reviewed,human,2026-09-11T05:41:42.236248+00:00,High,Pre-filled from AI proposal (`return_replacement`).,return_replacement,yes,Return or replacement processing required,High
2400630,@690725 Apologies for the ordeal Ankur. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get back to you. ^HN,"@AmazonHelp @115850  
You can contact me on 9739296040...",non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:41:43.668361+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
969639,"@230312 Hi, the message is time stamped 12.45pm today, it would have been sent including the carrier's latest delivery info. ^TS",@AmazonHelp There isn’t anything except it says it was handed over to carrier today at 11am so why guarantee me delivery for today which isn’t going to,delivery_issue,yes,Delivery problem requires package tracking and status check,human_reviewed,human,2026-09-11T05:41:45.071970+00:00,High,Pre-filled from AI proposal (`delivery_issue`).,delivery_issue,yes,Delivery problem requires package tracking and status check,High
535706,"@230748 Hello, Tony! I'm terribly sorry to hear your delivery has been delayed! Does the tracking show a new expected delivery date? https://t.co/Y5jpI9gRhE ^RO",@AmazonHelp all my Amazon packages have been delivered &amp; 1 SHOULD be by today. Just want to inform you that UPS is messing up everyone.,delivery_issue,yes,Delivery problem requires package tracking and status check,human_reviewed,human,2026-09-11T05:41:46.445998+00:00,High,Pre-filled from AI proposal (`delivery_issue`).,delivery_issue,yes,Delivery problem requires package tracking and status check,High
2433635,@327562 I'm sorry for the poor experience! Were you given an updated delivery or a notice of delay? We'd like to help! ^ZW,"@AmazonHelp Yes between yesterday and tommorow 

But I paid extra because I wanted it yesterday",delivery_issue,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:47:01.873484+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: intent non_action_or_context -> delivery_issue,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
2742980,"@416806 I'm sorry to hear we've disappointed you, Carol-Anne! We're here to help if we can! Will you tell us more about what's happening? Please don't include any personal or account specific details for security reasons. ^CS",@AmazonHelp ordered a highchair but it was out of stock. talked to a CS rep &amp; was told it was backordered but thèy assured me I would get it. get a cancelled email today. talk to CS and they told me there's nothing they can do. it's on Amazon still but not by Amazon so I'm out of luck.,cancel_order,yes,Order cancellation requires account-specific action,human_reviewed,human,2026-09-11T05:46:19.645053+00:00,High,Pre-filled from AI proposal (`cancel_order`).,cancel_order,yes,Order cancellation requires account-specific action,High
1492723,@466644 Did they email you afterwards? It maybe an authorisation on your statement. Here's more info: https://t.co/Wdh8Slwsfl ^PK,"@AmazonHelp That’s fantastic, but why is there 3 x 44.98 waiting to be authorised? Does this mean that Amazon has asked for the payment 3 times?",payment_issue,yes,Payment or billing charge investigation required,human_reviewed,human,2026-09-11T05:46:20.659950+00:00,High,Pre-filled from AI proposal (`payment_issue`).,payment_issue,yes,Payment or billing charge investigation required,High
1131268,"@386599 That doesn't sound good, what happened? ^AS","@AmazonHelp There are too many inconsistencies in this situation. Then, Agatha. 😩🤮 The rep that stated that",non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:46:21.918843+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1477259,@463005 Thanks for reaching outl! An https://t.co/nUUp5MLhYl gift card is only redeemable on the https://t.co/nUUp5MLhYl website. ^SA,@AmazonHelp Do they deliver in UK? Thank you very much,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:47:02.489769+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1337213,@431903 Thanks for reaching out! Can you tell us the site this was ordered on &amp; if this is shipped by Amazon or a third-party seller? ^HS,@AmazonHelp normally it takes only 2 business day huh?,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:41:55.625904+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
2879492,"@772338 I am sorry to hear this. Can I ask, what was advised by the Social Media team please? Did you receive an email from the account specialist regarding this?^GA","@AmazonHelp Yes, i had received an email that we have escalated it to tje concerned team and the issue will be sorted soon but still ko luck. Please help in reinstate my account",account_login,yes,Delivery problem requires package tracking and status check,human_reviewed,human,2026-09-11T05:41:58.222940+00:00,High,Pre-filled from AI proposal (`delivery_issue`). | Final semantic audit: intent delivery_issue -> account_login,delivery_issue,yes,Delivery problem requires package tracking and status check,High
1152623,"@391227 ¿Cuál era la fecha estimada de entrega de tu pedido, Xavier? ^LG","@AmazonHelp Hoy, lo que sería hace unas horas, lo que vendría a llamarse el día antes de mañana , porque mañana no era sinó hoy pero hoy no ha sido",non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:41:59.673666+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1245875,@377481 Oh no! Have we missed the estimated delivery date provided in your confirmation e-mail? ^HM,@AmazonHelp Yes you guys missed it to delivery by My mail,delivery_issue,yes,Delivery problem requires package tracking and status check,human_reviewed,human,2026-09-11T05:42:03.817952+00:00,High,Pre-filled from AI proposal (`delivery_issue`).,delivery_issue,yes,Delivery problem requires package tracking and status check,High
2200651,"@643612 I'm really sorry about that Miriam, were you given the new delivery date? If you track your parcel on Hermes website they might have more info about your parcel.^MA",@AmazonHelp Hermes drivers are the main cause of this problem. They do not bother to ring the intercom or even my phone number to get access. Is there any way the parcel can be dropped off by someone else? Otherwise I will cancel order.,delivery_issue,yes,Order cancellation requires account-specific action,human_reviewed,human,2026-09-11T05:42:05.257369+00:00,High,Pre-filled from AI proposal (`cancel_order`). | Final semantic audit: intent cancel_order -> delivery_issue,cancel_order,yes,Order cancellation requires account-specific action,High
1777856,@332120 Is your Android TV firmware up-to-date? We currently support all the devices shown here: https://t.co/VCncgE6KTv ^MB,"@AmazonHelp Yep, the app is installed but I just wasn't sure if it would work as I'm in the Republic of Ireland as we had to wait for the PS4 app",non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:42:06.693055+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1986979,@588164 Sorry to hear about the issue you are having. Please reach us here:  https://t.co/JzP7hlA23B so we can help ASAP. ^ES,"@AmazonHelp I would, but I’ve already sent over 100 emails and you can’t be bothered to read those so why should I bother with yet another? #iseless",non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:42:08.029695+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
2612220,@738602 Was a reason given for a delay? ^PK,@AmazonHelp I’ve had no correspondence beyond my confirmation email when I ordered.,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:42:09.281071+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
2863474,"@452252 We're always trying to improve! To send us packaging feedback directly for your order, please visit: https://t.co/6jqrztw1XC ^MB",@AmazonHelp See the photo on my tweet ... that's feedback enough. A tiny box inside a gigantic box. Pretty wasteful.,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:42:10.585676+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1457293,@458238 Hi David. I'm glad to hear it's being looked into. ^DC,"@AmazonHelp Seriously, HOW CAN I GET MY EMAIL ADDRESS REMOVED FROM AN AMAZON ACCOUNT THAT IS BUYING LOADS OF STUFF, POSSIBLY FRAUDULENTLY?",account_login,yes,Account access and login verification required,human_reviewed,human,2026-09-11T05:42:11.787659+00:00,High,Pre-filled from AI proposal (`account_login`).,account_login,yes,Account access and login verification required,High
2437254,"@699165 Late packages have 36 hours past the given delivery date to be delivered. If you don't have it by then, please let us know! ^VB",@AmazonHelp Says it was delivered Saturday. I'll check and see if they drop it off tomorrow.,delivery_issue,yes,Delivery problem requires package tracking and status check,human_reviewed,human,2026-09-11T05:42:13.625066+00:00,High,Pre-filled from AI proposal (`delivery_issue`).,delivery_issue,yes,Delivery problem requires package tracking and status check,High
2319698,@672332 I'm sorry the order wasn't delivered! Please provide us with your order information here: https://t.co/oWj6NAQ7ro ^DD,"@AmazonHelp I already called your help dept, thats how I found my package was left on another street. I'm assuming over their 6' wall! #EpicFail",delivery_issue,yes,Delivery problem requires package tracking and status check,human_reviewed,human,2026-09-11T05:42:14.734649+00:00,High,Pre-filled from AI proposal (`delivery_issue`).,delivery_issue,yes,Delivery problem requires package tracking and status check,High
